Date,Open,High,Low,Close
2020-02-26,11738.55,11783.25,11639.6,11678.5
2020-02-27,11661.25,11663.85,11536.7,11633.3
2020-02-28,11382.0,11384.8,11175.05,11201.75
2020-03-02,11387.35,11433.0,11036.25,11132.75
2020-03-03,11217.55,11342.25,11152.55,11303.3
2020-03-04,11351.35,11356.6,11082.15,11251.0
2020-03-05,11306.05,11389.5,11244.6,11269.0
2020-03-06,10942.65,11035.1,10827.4,10989.45
2020-03-09,10742.05,10751.55,10294.45,10451.45
2020-03-11,10334.3,10545.1,10334.0,10458.4
2020-03-12,10039.95,10040.75,9508.0,9590.15
2020-03-13,9107.6,10159.4,8555.15,9955.2
2020-03-16,9587.8,9602.2,9165.1,9197.4
2020-03-17,9285.4,9403.8,8915.6,8967.05
2020-03-18,9088.45,9127.55,8407.05,8468.8
2020-03-19,8063.3,8575.45,7832.55,8263.45
2020-03-20,8284.45,8883.0,8178.2,8745.45
2020-03-23,7945.7,8159.25,7583.6,7610.25
2020-03-24,7848.3,8036.95,7511.1,7801.05
2020-03-25,7735.15,8376.75,7714.75,8317.85
2020-03-26,8451.0,8749.05,8304.9,8641.45
2020-03-27,8949.1,9038.9,8522.9,8660.25
2020-03-30,8385.95,8576.0,8244.0,8281.1
2020-03-31,8529.35,8678.3,8358.0,8597.75
2020-04-01,8584.1,8588.1,8198.35,8253.8
2020-04-03,8356.55,8356.55,8055.8,8083.8
2020-04-07,8446.3,8819.4,8360.95,8792.2
2020-04-08,8688.9,9131.7,8653.9,8748.75
2020-04-09,8973.05,9128.35,8904.55,9111.9
2020-04-13,9103.95,9112.05,8912.4,8993.85
2020-04-15,9196.4,9261.2,8874.1,8925.3
2020-04-16,8851.25,9053.75,8821.9,8992.8
2020-04-17,9323.45,9324.0,9091.35,9266.75
2020-04-20,9390.2,9390.85,9230.8,9261.85
2020-04-21,9016.95,9044.4,8909.4,8981.45
2020-04-22,9026.75,9209.75,8946.25,9187.3
2020-04-23,9232.35,9343.6,9170.15,9313.9
2020-04-24,9163.9,9296.9,9141.3,9154.4
2020-04-27,9259.7,9377.1,9250.35,9282.3
2020-04-28,9389.8,9404.4,9260.0,9380.9
2020-04-29,9408.6,9599.85,9392.35,9553.35
2020-04-30,9753.5,9889.05,9731.5,9859.9
2020-05-04,9533.5,9533.5,9266.95,9293.5
2020-05-05,9429.4,9450.9,9190.75,9205.6
2020-05-06,9226.8,9346.9,9116.5,9270.9
2020-05-07,9234.05,9277.85,9175.9,9199.05
2020-05-08,9376.95,9382.65,9238.2,9251.5
2020-05-11,9348.15,9439.9,9219.95,9239.2
2020-05-12,9168.85,9240.85,9043.95,9196.55
2020-05-13,9584.2,9584.5,9351.1,9383.55
2020-05-14,9213.95,9281.1,9119.75,9142.75
2020-05-15,9182.4,9182.4,9050.0,9136.85
2020-05-18,9158.3,9158.3,8806.75,8823.25
2020-05-19,8961.7,9030.35,8855.3,8879.1
2020-05-20,8889.15,9093.8,8875.35,9066.55
2020-05-21,9079.45,9178.55,9056.1,9106.25
2020-05-22,9067.9,9149.6,8968.55,9039.25
2020-05-26,9099.75,9161.65,8996.65,9029.05
2020-05-27,9082.2,9334.0,9004.25,9314.95
2020-05-28,9364.95,9511.25,9336.5,9490.1
2020-05-29,9422.2,9598.85,9376.9,9580.3
2020-06-01,9726.85,9931.6,9706.95,9826.15
2020-06-02,9880.85,9995.6,9824.05,9979.1
2020-06-03,10108.3,10176.2,10035.55,10061.55
2020-06-04,10054.25,10123.85,9944.25,10029.1
2020-06-05,10093.8,10177.8,10040.75,10142.15
2020-06-08,10326.75,10328.5,10120.25,10167.45
2020-06-09,10181.15,10291.15,10021.45,10046.65
2020-06-10,10072.6,10148.75,10036.85,10116.15
2020-06-11,10094.1,10112.05,9885.05,9902.0
2020-06-12,9544.95,9996.05,9544.35,9972.9
2020-06-15,9919.35,9943.35,9726.35,9813.7
2020-06-16,10014.8,10046.15,9728.5,9914.0
2020-06-17,9876.7,10003.6,9833.8,9881.15
2020-06-18,9863.25,10111.2,9845.05,10091.65
2020-06-19,10119.0,10272.4,10072.65,10244.4
2020-06-22,10318.75,10393.65,10277.6,10311.2
2020-06-23,10347.95,10484.7,10301.75,10471.0
2020-06-24,10529.25,10553.15,10281.95,10305.3
2020-06-25,10235.55,10361.8,10194.5,10288.9
2020-06-26,10378.9,10409.85,10311.25,10383.0
2020-06-29,10311.95,10337.95,10223.6,10312.4
2020-06-30,10382.6,10401.05,10267.35,10302.1
2020-07-01,10323.8,10447.05,10299.6,10430.05
2020-07-02,10493.05,10598.2,10485.55,10551.7
2020-07-03,10614.95,10631.3,10562.65,10607.35
2020-07-06,10723.85,10811.4,10695.1,10763.65
2020-07-07,10802.85,10813.8,10689.7,10799.65
2020-07-08,10818.65,10847.85,10676.55,10705.75
2020-07-09,10755.55,10836.85,10733.0,10813.45
2020-07-10,10764.1,10819.4,10713.0,10768.05
2020-07-13,10851.85,10894.05,10756.05,10802.7
2020-07-14,10750.85,10755.65,10562.9,10607.35
2020-07-15,10701.0,10827.45,10577.75,10618.2
2020-07-16,10706.2,10755.3,10595.2,10739.95
2020-07-17,10752.0,10933.45,10749.65,10901.7
2020-07-20,10999.45,11037.9,10953.0,11022.2
2020-07-21,11126.1,11179.55,11113.25,11162.25
2020-07-22,11231.2,11238.1,11056.55,11132.6
2020-07-23,11135.0,11239.8,11103.15,11215.45
2020-07-24,11149.95,11225.4,11090.3,11194.15
2020-07-27,11225.0,11225.0,11087.85,11131.8
2020-07-28,11154.1,11317.75,11151.4,11300.55
2020-07-29,11276.9,11341.4,11149.75,11202.85
2020-07-30,11254.3,11299.95,11084.95,11102.15
2020-07-31,11139.5,11150.4,11026.65,11073.45
2020-08-03,11057.55,11058.05,10882.25,10891.6
2020-08-04,10946.65,11112.25,10908.1,11095.25
2020-08-05,11155.75,11225.65,11064.05,11101.65
2020-08-06,11185.7,11256.8,11127.3,11200.15
2020-08-07,11186.65,11231.9,11142.05,11214.05
2020-08-10,11270.25,11337.3,11238.0,11270.15
2020-08-11,11322.25,11373.6,11299.15,11322.5
2020-08-12,11289.0,11322.0,11242.65,11308.4
2020-08-13,11334.85,11359.3,11269.95,11300.45
2020-08-14,11353.3,11366.25,11111.45,11178.4
2020-08-17,11248.9,11267.1,11144.5,11247.1
2020-08-18,11259.8,11401.7,11253.15,11385.35
2020-08-19,11452.15,11460.35,11394.1,11408.4
2020-08-20,11317.45,11361.45,11289.8,11312.2
2020-08-21,11409.65,11418.5,11362.2,11371.6
2020-08-24,11412.0,11497.25,11410.65,11466.45
2020-08-25,11513.1,11525.9,11423.35,11472.25
2020-08-26,11512.85,11561.75,11461.85,11549.6
2020-08-27,11609.3,11617.35,11540.6,11559.25
2020-08-28,11602.95,11686.05,11589.4,11647.6
2020-08-31,11777.55,11794.25,11325.85,11387.5
2020-09-01,11464.3,11553.55,11366.9,11470.25
2020-09-02,11478.55,11554.75,11430.4,11535.0
2020-09-03,11566.2,11584.95,11507.65,11527.45
2020-09-04,11354.4,11452.05,11303.65,11333.85
2020-09-07,11359.6,11381.15,11251.7,11355.05
2020-09-08,11378.55,11437.25,11290.45,11317.35
2020-09-09,11218.6,11298.15,11185.15,11278.0
2020-09-10,11363.3,11464.05,11327.4,11449.25
2020-09-11,11447.8,11493.5,11419.9,11464.45
2020-09-14,11540.15,11568.9,11383.55,11440.05
2020-09-15,11487.2,11535.95,11442.25,11521.8
2020-09-16,11538.45,11618.1,11516.75,11604.55
2020-09-17,11539.4,11587.2,11498.5,11516.1
2020-09-18,11584.1,11584.1,11446.1,11504.95
2020-09-21,11503.8,11535.25,11218.5,11250.55
2020-09-22,11301.75,11302.2,11084.65,11153.65
2020-09-23,11258.75,11259.55,11024.4,11131.85
2020-09-24,11011.0,11015.3,10790.2,10805.55
2020-09-25,10910.4,11072.6,10854.85,11050.25
2020-09-28,11140.85,11239.35,11099.85,11227.55
2020-09-29,11288.6,11305.4,11181.0,11222.4
2020-09-30,11244.45,11295.4,11184.55,11247.55
2020-10-01,11364.45,11428.6,11347.05,11416.95
2020-10-05,11487.8,11578.05,11452.3,11503.35
2020-10-06,11603.45,11680.3,11564.3,11662.4
2020-10-07,11679.25,11763.05,11629.35,11738.85
2020-10-08,11835.4,11905.7,11791.15,11834.6
2020-10-09,11852.05,11938.6,11805.2,11914.2
2020-10-12,11973.55,12022.05,11867.2,11930.95
2020-10-13,11934.65,11988.2,11888.9,11934.5
2020-10-14,11917.4,11997.2,11822.15,11971.05
2020-10-15,12023.45,12025.45,11661.3,11680.35
2020-10-16,11727.4,11789.75,11667.85,11762.45
2020-10-19,11879.2,11898.25,11820.4,11873.05
2020-10-20,11861.0,11949.25,11837.25,11896.8
2020-10-21,11958.55,12018.65,11775.75,11937.65
2020-10-22,11890.0,11939.55,11823.45,11896.45
2020-10-23,11957.9,11974.55,11908.75,11930.35
2020-10-26,11937.4,11942.85,11711.7,11767.75
2020-10-27,11807.1,11899.05,11723.0,11889.4
2020-10-28,11922.6,11929.4,11684.85,11729.6
2020-10-29,11633.3,11744.15,11606.45,11670.8
2020-10-30,11678.45,11748.95,11535.45,11642.4
2020-11-02,11697.35,11725.65,11557.4,11669.15
2020-11-03,11734.45,11836.2,11723.3,11813.5
2020-11-04,11783.35,11929.65,11756.4,11908.5
2020-11-05,12062.4,12131.1,12027.6,12120.3
2020-11-06,12156.65,12280.4,12131.85,12263.55
2020-11-09,12399.4,12474.05,12367.35,12461.05
2020-11-10,12556.4,12643.9,12475.25,12631.1
2020-11-11,12680.6,12769.75,12571.1,12749.15
2020-11-12,12702.15,12741.15,12624.85,12690.8
2020-11-13,12659.7,12735.95,12607.7,12719.95
2020-11-14,12823.35,12828.7,12749.45,12780.25
2020-11-17,12932.5,12934.05,12797.1,12874.2
2020-11-18,12860.1,12948.85,12819.35,12938.25
2020-11-19,12839.5,12963.0,12745.75,12771.7
2020-11-20,12813.4,12892.45,12730.25,12859.05
2020-11-23,12960.3,12968.85,12825.7,12926.45
2020-11-24,13002.6,13079.1,12978.0,13055.15
2020-11-25,13130.0,13145.85,12833.65,12858.4
2020-11-26,12906.45,13018.0,12790.4,12987.0
2020-11-27,13012.05,13035.3,12914.3,12968.95
2020-12-01,13062.2,13128.4,12962.8,13109.05
2020-12-02,13121.4,13128.5,12983.55,13113.75
2020-12-03,13215.3,13216.6,13107.9,13133.9
2020-12-04,13177.4,13280.05,13152.85,13258.55
2020-12-07,13264.85,13366.65,13241.95,13355.75
2020-12-08,13393.85,13435.45,13311.05,13392.95
2020-12-09,13458.1,13548.9,13449.6,13529.1
2020-12-10,13488.5,13503.55,13399.3,13478.3
2020-12-11,13512.3,13579.35,13402.85,13513.85
2020-12-14,13571.45,13597.5,13472.45,13558.15
2020-12-15,13547.2,13589.65,13447.05,13567.85
2020-12-16,13663.1,13692.35,13606.45,13682.7
2020-12-17,13713.55,13773.25,13673.55,13740.7
2020-12-18,13764.4,13772.85,13658.6,13760.55
2020-12-21,13741.9,13777.5,13131.45,13328.4
2020-12-22,13373.65,13492.05,13192.9,13466.3
2020-12-23,13473.5,13619.45,13432.2,13601.1
2020-12-24,13672.15,13771.75,13626.9,13749.25
2020-12-28,13815.15,13885.3,13811.55,13873.2
2020-12-29,13910.35,13967.6,13859.9,13932.6
2020-12-30,13980.9,13997.0,13864.95,13981.95
2020-12-31,13970.0,14024.85,13936.45,13981.75
2021-01-01,13996.1,14049.85,13991.35,14018.5
2021-01-04,14104.35,14147.95,13953.75,14132.9
2021-01-05,14075.15,14215.6,14048.15,14199.5
2021-01-06,14240.95,14244.15,14039.9,14146.25
2021-01-07,14253.75,14256.25,14123.1,14137.35
2021-01-08,14258.4,14367.3,14221.65,14347.25
2021-01-11,14474.05,14498.2,14383.1,14484.75
2021-01-12,14473.8,14590.65,14432.85,14563.45
2021-01-13,14639.8,14653.35,14435.7,14564.85
2021-01-14,14550.05,14617.8,14471.5,14595.6
2021-01-15,14594.35,14617.45,14357.85,14433.7
2021-01-18,14453.3,14459.15,14222.8,14281.3
2021-01-19,14371.65,14546.05,14350.85,14521.15
2021-01-20,14538.3,14666.45,14517.55,14644.7
2021-01-21,14730.95,14753.55,14517.25,14590.35
2021-01-22,14583.4,14619.9,14357.75,14371.9
2021-01-25,14477.8,14491.1,14218.6,14238.9
2021-01-27,14237.95,14237.95,13929.3,13967.5
2021-01-28,13810.4,13898.25,13713.25,13817.55
2021-01-29,13946.6,13966.85,13596.75,13634.6
2021-02-01,13758.6,14336.35,13661.75,14281.2
2021-02-02,14481.1,14731.7,14469.15,14647.85
2021-02-03,14754.9,14868.85,14574.15,14789.95
2021-02-04,14789.05,14913.7,14714.75,14895.65
2021-02-05,14952.6,15014.65,14864.75,14924.25
2021-02-08,15064.3,15159.9,15041.05,15115.8
2021-02-09,15164.15,15257.1,15064.3,15109.3
2021-02-10,15119.05,15168.25,14977.2,15106.5
2021-02-11,15073.25,15188.5,15065.4,15173.3
2021-02-12,15186.2,15243.5,15081.0,15163.3
2021-02-15,15270.3,15340.15,15243.4,15314.7
2021-02-16,15371.45,15431.75,15242.2,15313.45
2021-02-17,15279.9,15314.3,15170.75,15208.9
2021-02-18,15238.7,15250.75,15078.05,15118.95
2021-02-19,15074.8,15144.05,14898.2,14981.75
2021-02-22,14999.05,15010.1,14635.05,14675.7
2021-02-23,14782.25,14854.5,14651.85,14707.8
2021-02-24,14729.15,15008.8,14723.05,14982.0
2021-02-25,15079.85,15176.5,15065.35,15097.35
2021-02-26,14888.6,14919.45,14467.75,14529.15
2021-03-01,14702.5,14806.8,14638.55,14761.55
2021-03-02,14865.3,14959.1,14760.8,14919.1
2021-03-03,15064.4,15273.15,14995.8,15245.6
2021-03-04,15026.75,15202.35,14980.2,15080.75
2021-03-05,14977.95,15092.35,14862.1,14938.1
2021-03-08,15002.45,15111.15,14919.9,14956.2
2021-03-09,15049.9,15126.85,14925.45,15098.4
2021-03-10,15202.15,15218.45,15100.85,15174.8
2021-03-12,15321.15,15336.3,14953.6,15030.95
2021-03-15,15048.4,15048.4,14745.85,14929.5
2021-03-16,14996.1,15051.6,14890.65,14910.45
2021-03-17,14946.55,14956.55,14696.05,14721.3
2021-03-18,14855.5,14875.2,14478.6,14557.85
2021-03-19,14471.15,14788.25,14350.1,14744.0
2021-03-22,14736.3,14763.9,14597.85,14736.4
2021-03-23,14768.55,14878.6,14707.0,14814.75
2021-03-24,14712.45,14752.35,14535.0,14549.4
2021-03-25,14570.9,14575.6,14264.4,14324.9
2021-03-26,14506.3,14572.9,14414.25,14507.3
2021-03-30,14628.5,14876.3,14617.6,14845.1
2021-03-31,14811.85,14813.75,14670.25,14690.7
2021-04-01,14798.4,14883.2,14692.45,14867.35
2021-04-05,14837.7,14849.85,14459.5,14637.8
2021-04-06,14737.0,14779.1,14573.9,14683.5
2021-04-07,14716.45,14879.8,14649.85,14819.05
2021-04-08,14875.65,14984.15,14821.1,14873.8
2021-04-09,14882.65,14918.45,14785.65,14834.85
2021-04-12,14644.65,14652.5,14248.7,14310.8
2021-04-13,14364.9,14528.9,14274.9,14504.8
2021-04-15,14522.4,14597.55,14353.2,14581.45
2021-04-16,14599.6,14697.7,14559.0,14617.85
2021-04-19,14306.6,14382.3,14191.4,14359.45
2021-04-20,14526.7,14526.95,14207.3,14296.4
2021-04-22,14219.15,14424.75,14151.4,14406.15
2021-04-23,14326.35,14461.15,14273.3,14341.35
2021-04-26,14449.45,14557.5,14421.3,14485.0
2021-04-27,14493.8,14667.55,14484.85,14653.05
2021-04-28,14710.5,14890.25,14694.95,14864.55
2021-04-29,14979.0,15044.35,14814.45,14894.9
2021-04-30,14747.35,14855.45,14601.7,14631.1
2021-05-03,14481.05,14673.85,14416.25,14634.15
2021-05-04,14687.25,14723.4,14461.5,14496.5
2021-05-05,14604.15,14637.9,14506.6,14617.85
2021-05-06,14668.35,14743.9,14611.5,14724.8
2021-05-07,14816.85,14863.05,14765.5,14823.15
2021-05-10,14928.25,14966.9,14892.5,14942.35
2021-05-11,14789.7,14900.0,14771.4,14850.75
2021-05-12,14823.55,14824.05,14649.7,14696.5
2021-05-14,14749.4,14749.65,14591.9,14677.8
2021-05-17,14756.25,14938.0,14725.35,14923.15
2021-05-18,15067.2,15137.25,15043.7,15108.1
2021-05-19,15058.6,15133.4,15008.85,15030.15
2021-05-20,15042.6,15069.8,14884.9,14906.05
2021-05-21,14987.8,15190.0,14985.85,15175.3
2021-05-24,15211.35,15256.25,15145.45,15197.7
2021-05-25,15291.75,15293.85,15163.4,15208.45
2021-05-26,15257.05,15319.9,15194.95,15301.45
2021-05-27,15323.95,15384.55,15272.5,15337.85
2021-05-28,15421.2,15469.65,15394.75,15435.65
2021-05-31,15437.75,15606.35,15374.0,15582.8
2021-06-01,15629.65,15660.75,15528.3,15574.85
2021-06-02,15520.35,15597.45,15459.85,15576.2
2021-06-03,15655.55,15705.1,15611.0,15690.35
2021-06-04,15712.5,15733.6,15622.35,15670.25
2021-06-07,15725.1,15773.45,15678.1,15751.65
2021-06-08,15773.9,15778.8,15680.0,15740.1
2021-06-09,15766.3,15800.45,15566.9,15635.35
2021-06-10,15692.1,15751.25,15648.5,15737.75
2021-06-11,15796.45,15835.55,15749.8,15799.35
2021-06-14,15791.4,15823.05,15606.5,15811.85
2021-06-15,15866.95,15901.6,15842.4,15869.25
2021-06-16,15847.5,15880.85,15742.6,15767.55
2021-06-17,15648.3,15769.35,15616.75,15691.4
2021-06-18,15756.5,15761.5,15450.9,15683.35
2021-06-21,15525.85,15765.15,15505.65,15746.5
2021-06-22,15840.5,15895.75,15752.1,15772.75
2021-06-23,15862.8,15862.95,15673.95,15686.95
2021-06-24,15737.3,15821.4,15702.7,15790.45
2021-06-25,15839.35,15870.8,15772.3,15860.35
2021-06-28,15915.35,15915.65,15792.15,15814.7
2021-06-29,15807.5,15835.9,15724.05,15748.45
2021-06-30,15776.9,15839.1,15708.75,15721.5
2021-07-01,15755.05,15755.55,15667.05,15680.0
2021-07-02,15705.85,15738.35,15635.95,15722.2
2021-07-05,15793.4,15845.95,15762.05,15834.35
2021-07-06,15813.75,15914.2,15801.0,15818.25
2021-07-07,15819.6,15893.55,15779.7,15879.65
2021-07-08,15855.4,15885.75,15682.9,15727.9
2021-07-09,15688.25,15730.85,15632.75,15689.8
2021-07-12,15766.8,15789.2,15644.75,15692.6
2021-07-13,15794.0,15820.8,15744.6,15812.35
2021-07-14,15808.7,15877.35,15764.2,15853.95
2021-07-15,15872.15,15952.35,15855.0,15924.2
2021-07-16,15958.35,15962.25,15882.6,15923.4
2021-07-19,15754.5,15836.9,15707.5,15752.4
2021-07-20,15703.95,15728.45,15578.55,15632.1
2021-07-22,15736.6,15834.8,15726.4,15824.05
2021-07-23,15856.8,15899.8,15768.4,15856.05
2021-07-26,15849.3,15893.35,15797.0,15824.45
2021-07-27,15860.5,15881.55,15701.0,15746.45
2021-07-28,15761.55,15767.5,15513.45,15709.4
2021-07-29,15762.7,15817.35,15737.8,15778.45
2021-07-30,15800.6,15862.8,15744.85,15763.05
2021-08-02,15874.9,15892.9,15834.65,15885.15
2021-08-03,15951.55,16146.9,15914.35,16130.75
2021-08-04,16195.25,16290.2,16176.15,16258.8
2021-08-05,16288.95,16349.45,16210.3,16294.6
2021-08-06,16304.4,16336.75,16223.3,16238.2
2021-08-09,16281.35,16320.75,16179.05,16258.25
2021-08-10,16274.8,16359.25,16202.25,16280.1
2021-08-11,16327.3,16338.75,16162.55,16282.25
2021-08-12,16303.65,16375.5,16286.9,16364.4
2021-08-13,16385.7,16543.6,16376.3,16529.1
2021-08-16,16518.4,16589.4,16480.75,16563.05
2021-08-17,16545.25,16628.55,16495.4,16614.6
2021-08-18,16691.95,16701.85,16535.85,16568.85
2021-08-20,16382.5,16509.55,16376.05,16450.5
2021-08-23,16592.25,16592.5,16395.7,16496.45
2021-08-24,16561.4,16647.1,16495.3,16624.6
2021-08-25,16654.0,16712.45,16617.5,16634.65
2021-08-26,16627.95,16683.7,16603.4,16636.9
2021-08-27,16642.55,16722.05,16565.6,16705.2
2021-08-30,16775.85,16951.5,16764.85,16931.05
2021-08-31,16947.5,17153.5,16915.85,17132.2
2021-09-01,17185.6,17225.75,17055.05,17076.25
2021-09-02,17095.4,17245.5,17059.7,17234.15
2021-09-03,17262.45,17340.1,17212.2,17323.6
2021-09-06,17399.35,17429.55,17345.55,17377.8
2021-09-07,17401.55,17436.5,17287.0,17362.1
2021-09-08,17375.75,17383.4,17254.2,17353.5
2021-09-09,17312.85,17379.65,17302.7,17369.25
2021-09-13,17363.55,17378.35,17269.15,17355.3
2021-09-14,17420.35,17438.55,17367.05,17380.0
2021-09-15,17387.65,17532.7,17386.9,17519.45
2021-09-16,17539.2,17644.6,17510.45,17629.5
2021-09-17,17709.65,17792.95,17537.65,17585.15
2021-09-20,17443.85,17622.75,17361.8,17396.9
2021-09-21,17450.5,17578.35,17326.1,17562.0
2021-09-22,17580.9,17610.45,17524.0,17546.65
2021-09-23,17670.85,17843.9,17646.55,17822.95
2021-09-24,17897.45,17947.65,17819.4,17853.2
2021-09-27,17932.2,17943.5,17802.9,17855.1
2021-09-28,17906.45,17912.85,17576.1,17748.6
2021-09-29,17657.95,17781.75,17608.15,17711.3
2021-09-30,17718.9,17742.15,17585.35,17618.15
2021-10-01,17531.9,17557.15,17452.9,17532.05
2021-10-04,17615.55,17750.9,17581.35,17691.25
2021-10-05,17661.35,17833.45,17640.9,17822.3
2021-10-06,17861.5,17884.6,17613.15,17646.0
2021-10-07,17810.55,17857.55,17763.8,17790.35
2021-10-08,17886.85,17941.85,17840.35,17895.2
2021-10-11,17867.55,18041.95,17839.1,17945.95
2021-10-12,17915.8,18008.65,17864.95,17991.95
2021-10-13,18097.85,18197.8,18050.75,18161.75
2021-10-14,18272.85,18350.75,18248.7,18338.55
2021-10-18,18500.1,18543.15,18445.3,18477.05
2021-10-19,18602.35,18604.45,18377.7,18418.75
2021-10-20,18439.9,18458.3,18209.35,18266.6
2021-10-21,18382.7,18384.2,18048.0,18178.1
2021-10-22,18230.7,18314.25,18034.35,18114.9
2021-10-25,18229.5,18241.4,17968.5,18125.4
2021-10-26,18154.5,18310.45,18099.3,18268.4
2021-10-27,18295.85,18342.05,18167.9,18210.95
2021-10-28,18187.65,18190.7,17799.45,17857.25
2021-10-29,17833.05,17915.85,17613.1,17671.65
2021-11-01,17783.15,17954.1,17697.1,17929.65
2021-11-02,17970.9,18012.25,17847.6,17888.95
2021-11-03,17947.95,17988.75,17757.95,17829.2
2021-11-04,17935.05,17947.55,17900.6,17916.8
2021-11-08,18040.2,18087.8,17836.1,18068.55
2021-11-09,18084.35,18112.6,17983.05,18044.25
2021-11-10,17973.45,18061.25,17915.0,18017.2
2021-11-11,17967.45,17971.35,17798.2,17873.6
2021-11-12,17977.6,18123.0,17905.9,18102.75
2021-11-15,18140.95,18210.15,18071.3,18109.45
2021-11-16,18127.05,18132.65,17958.8,17999.2
2021-11-17,17939.35,18022.65,17879.25,17898.65
2021-11-18,17890.55,17945.6,17688.5,17764.8
2021-11-22,17796.25,17805.25,17280.45,17416.55
2021-11-23,17281.75,17553.7,17216.1,17503.35
2021-11-24,17550.05,17600.6,17354.0,17415.05
2021-11-25,17417.3,17564.35,17351.7,17536.25
2021-11-26,17338.75,17355.4,16985.7,17026.45
2021-11-29,17055.8,17160.7,16782.4,17053.95
2021-11-30,17051.15,17324.65,16931.4,16983.2
2021-12-01,17104.4,17213.05,17064.25,17166.9
2021-12-02,17183.2,17420.35,17149.3,17401.65
2021-12-03,17424.9,17489.8,17180.8,17196.7
2021-12-06,17209.05,17216.75,16891.7,16912.25
2021-12-07,17044.1,17251.65,16987.75,17176.7
2021-12-08,17315.25,17484.6,17308.95,17469.75
2021-12-09,17524.4,17543.25,17379.6,17516.85
2021-12-10,17476.05,17534.35,17405.25,17511.3
2021-12-13,17619.1,17639.5,17355.95,17368.25
2021-12-14,17283.2,17376.2,17225.8,17324.9
2021-12-15,17323.65,17351.2,17192.2,17221.4
2021-12-16,17373.0,17379.35,17184.95,17248.4
2021-12-17,17276.0,17298.15,16966.45,16985.2
2021-12-20,16824.25,16840.1,16410.2,16614.2
2021-12-21,16773.15,16936.4,16688.25,16770.85
2021-12-22,16865.55,16971.0,16819.5,16955.45
2021-12-23,17066.8,17118.65,17015.55,17072.6
2021-12-24,17149.5,17155.6,16909.6,17003.75
2021-12-27,16937.75,17112.05,16833.2,17086.25
2021-12-28,17177.6,17250.25,17161.15,17233.25
2021-12-29,17220.1,17285.95,17176.65,17213.6
2021-12-30,17201.45,17264.05,17146.35,17203.95
2021-12-31,17244.5,17400.8,17238.5,17354.05
2022-01-03,17387.15,17646.65,17383.3,17625.7
2022-01-04,17681.4,17827.6,17593.55,17805.25
2022-01-05,17820.1,17944.7,17748.85,17925.25
2022-01-06,17768.5,17797.95,17655.55,17745.9
2022-01-07,17797.6,17905.0,17704.55,17812.7
2022-01-10,17913.3,18017.45,17879.15,18003.3
2022-01-11,17997.75,18081.25,17964.4,18055.75
2022-01-12,18170.4,18227.95,18128.8,18212.35
2022-01-13,18257.0,18272.25,18163.8,18257.8
2022-01-14,18185.0,18286.95,18119.65,18255.75
2022-01-17,18235.65,18321.55,18228.75,18308.1
2022-01-18,18337.2,18350.95,18085.9,18113.05
2022-01-19,18129.2,18129.2,17884.9,17938.4
2022-01-20,17921.0,17943.7,17648.45,17757.0
2022-01-21,17613.7,17707.6,17485.85,17617.15
2022-01-24,17575.15,17599.4,16997.85,17149.1
2022-01-25,17001.55,17309.15,16836.8,17277.95
2022-01-27,17062.0,17182.5,16866.75,17110.15
2022-01-28,17208.3,17373.5,17077.1,17101.95
2022-01-31,17301.05,17410.0,17264.15,17339.85
2022-02-01,17529.45,17622.4,17244.55,17576.85
2022-02-02,17706.2,17794.6,17674.8,17780.0
2022-02-03,17767.75,17781.15,17511.15,17560.2
2022-02-04,17590.2,17617.8,17462.55,17516.3
2022-02-07,17456.3,17536.75,17119.4,17213.6
2022-02-08,17279.85,17306.45,17043.65,17266.75
2022-02-09,17370.1,17477.15,17339.0,17463.8
2022-02-10,17554.1,17639.45,17427.15,17605.85
2022-02-11,17451.0,17454.75,17303.0,17374.75
2022-02-14,17076.15,17099.5,16809.65,16842.8
2022-02-15,16933.25,17375.0,16839.25,17352.45
2022-02-16,17408.45,17490.6,17257.7,17322.2
2022-02-17,17396.55,17442.9,17235.85,17304.6
2022-02-18,17236.05,17380.8,17219.2,17276.3
2022-02-21,17192.25,17351.05,17070.7,17206.65
2022-02-22,16847.95,17148.55,16843.8,17092.2
2022-02-23,17194.5,17220.7,17027.85,17063.25
2022-02-24,16548.9,16705.25,16203.25,16247.95
2022-02-25,16515.65,16748.8,16478.3,16658.4
2022-02-28,16481.6,16815.9,16356.3,16793.9
2022-03-02,16593.1,16678.5,16478.65,16605.95
2022-03-03,16723.2,16768.95,16442.95,16498.05
2022-03-04,16339.45,16456.0,16133.8,16245.35
2022-03-07,15867.95,15944.6,15711.45,15863.15
2022-03-08,15747.75,16028.75,15671.45,16013.45
2022-03-09,16078.0,16418.05,15990.0,16345.35
2022-03-10,16757.1,16757.3,16447.9,16594.9
2022-03-11,16528.8,16694.4,16470.9,16630.45
2022-03-14,16633.7,16887.95,16606.5,16871.3
2022-03-15,16900.65,16927.75,16555.0,16663.0
2022-03-16,16876.65,16987.9,16837.85,16975.35
2022-03-17,17202.9,17344.6,17175.75,17287.05
2022-03-21,17329.5,17353.35,17096.4,17117.6
2022-03-22,17120.4,17334.4,17006.3,17315.5
2022-03-23,17405.05,17442.4,17199.6,17245.65
2022-03-24,17094.95,17291.75,17091.15,17222.75
2022-03-25,17289.0,17294.9,17076.55,17153.0
2022-03-28,17181.85,17235.1,17003.9,17222.0
