title,author,category,publish_year,title_id,author_id,cover_url,book_stats,descriptions,reading_stats
Week-By-Week Math Review for the Digital Classroom : Grade 5,Steve Wyborney,juvenile_literature,First published in 2015,/works/OL25379230W,/authors/OL8330460A/Steve_Wyborney,/images/icons/avatar_book-sm.png,"Publish Date 2015|Publisher  Scholastic, Incorporated|Language English|Pages 80",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Through the Eyes of a Child,Danica Anderson,juvenile_literature,First published in 2001,/works/OL25353061W,/authors/OL9591405A/Danica_Anderson,/images/icons/avatar_book-sm.png,Publish Date 2001|Publisher  Pavilion Books|Language English|Pages 72,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Women with Long Hair,Green Tiger Press Staff,juvenile_literature,First published in 1982,/works/OL25353307W,/authors/OL8133585A/Green_Tiger_Press_Staff,/images/icons/avatar_book-sm.png,Publish Date 1982|Publisher  Simon & Schuster Books For Young Readers|Language English|Pages 12,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
My Easter Basket,Hayley Down,juvenile_literature,First published in 2014,/works/OL25378844W,/authors/OL7297177A/Hayley_Down,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Make Believe Ideas|Language English|Pages 12,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Choppers,David Armentrout,juvenile_literature,First published in 2005,/works/OL25353284W,/authors/OL217099A/David_Armentrout,/images/icons/avatar_book-sm.png,Publish Date August 2005|Publisher  Rourke Publishing|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Basketball,Cathleen Small,juvenile_literature,First published in 2018,/works/OL25300353W,/authors/OL7536717A/Cathleen_Small,//covers.openlibrary.org/b/olid/OL33882656M-M.jpg,"Publish Date Aug 15, 2018|Publisher  Gareth Stevens Pub,              Gareth Stevens Publishing|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Nursery Rhymes,Make Believe Ideas,juvenile_literature,First published in 2013,/works/OL25387691W?edition=ia%3Anurseryrhymes0000toms_y5p4,/authors/OL3091901A/Make_Believe_Ideas,//covers.openlibrary.org/b/olid/OL34029534M-M.jpg,Publish Date 2013|Publisher  Make Believe Ideas|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Reflection Mazes,Lee Daniel Quinn,juvenile_literature,First published in 1994,/works/OL2541305W?edition=ia%3Areflectionmazes00leed,/authors/OL360000A/Lee_Daniel_Quinn,//covers.openlibrary.org/b/olid/OL7636948M-M.jpg,"Publish Date July 22, 1994|Publisher  Dover Publications|Language English|Pages 64",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Bewildering Mazes,Lee Daniel Quinn,juvenile_literature,First published in 1993,/works/OL2541297W,/authors/OL360000A/Lee_Daniel_Quinn,//covers.openlibrary.org/b/olid/OL10343583M-M.jpg,Publish Date July 1993|Publisher  Dover Publications|Language English|Pages 64,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Dirt Bikes,D. Armentrout,juvenile_literature,First published in 2005,/works/OL25354063W,/authors/OL3292801A/D._Armentrout,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  Rourke Educational Media|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Baseball,,juvenile_literature,First published in 1988,/works/OL25353673W,,/images/icons/avatar_book-sm.png,Publish Date June 1988|Publisher  Rourke Pub Group,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sport Bikes,David Armentrout,juvenile_literature,First published in 2005,/works/OL25353685W,/authors/OL217099A/David_Armentrout,/images/icons/avatar_book-sm.png,Publish Date August 2005|Publisher  Rourke Publishing|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Baseball's Ten Greatest Games,John Thorn,juvenile_literature,First published in 1988,/works/OL25353704W,/authors/OL2188652A/John_Thorn,/images/icons/avatar_book-sm.png,Publish Date May 1988|Publisher  Bookthrift Co,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
God Bless the Moon,Make Believe Ideas Ltd,juvenile_literature,First published in 2018,/works/OL25415130W,/authors/OL7722482A/Make_Believe_Ideas_Ltd,//covers.openlibrary.org/b/olid/OL34071028M-M.jpg,Publish Date 2018|Publisher  Make Believe Ideas|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Monster Trucks,Ian Graham,juvenile_literature,First published in 2016,/works/OL25400512W,/authors/OL1284353A/Ian_Graham,/images/icons/avatar_book-sm.png,"Publish Date 2016|Publisher  Firefly Books, Limited|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
My First Sticker Dot to Dot Bumper,Make Believe Ideas Ltd,juvenile_literature,First published in 2017,/works/OL25400477W,/authors/OL7722482A/Make_Believe_Ideas_Ltd,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Make Believe Ideas|Language English|Pages 84,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Miniature Donkey,Karen Latchana Kenney,juvenile_literature,First published in 2017,/works/OL25400568W,/authors/OL2775862A/Karen_Latchana_Kenney,/images/icons/avatar_book-sm.png,Publish Date 2017|Publisher  Rourke Educational Media|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"DK Workbooks : Geography, Second Grade",DK Publishing,juvenile_literature,First published in 2015,/works/OL25382351W,/authors/OL2655350A/DK_Publishing,/images/icons/avatar_book-sm.png,"Publish Date 2015|Publisher  Dorling Kindersley Publishing, Incorporated|Language English|Pages 60",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Lives of Stars,Chana Stiefel,juvenile_literature,First published in 2019,/works/OL25425879W,/authors/OL7544674A/Chana_Stiefel,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Rourke Educational Media|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Internet,Meg Greve,juvenile_literature,First published in 2019,/works/OL25425874W,/authors/OL5086367A/Meg_Greve,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Rourke Educational Media|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Entomologists,Robin Koontz,juvenile_literature,First published in 2019,/works/OL25425848W,/authors/OL7636904A/Robin_Koontz,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Rourke Educational Media|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Animals That Sing,Lori Mortensen,juvenile_literature,First published in 2018,/works/OL25437190W,/authors/OL2805587A/Lori_Mortensen,/images/icons/avatar_book-sm.png,Publish Date 2018|Publisher  Rourke Educational Media|Language English|Pages 16,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Marine Biologists,Robin Koontz,juvenile_literature,First published in 2019,/works/OL25437605W,/authors/OL7636904A/Robin_Koontz,/images/icons/avatar_book-sm.png,Publish Date 2019|Publisher  Rourke Educational Media|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
HBJ social studies,Hbj,juvenile_literature,First published in 1985,/works/OL25069888W?edition=ia%3Ahbjsocialstudies0000unse_k2w9,/authors/OL2660605A/Hbj,//covers.openlibrary.org/b/olid/OL10104853M-M.jpg,Publish Date June 1985|Publisher  Harcourt College Pub|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Christmas Activity Book (Mini),Susan Vesey,juvenile_literature,First published in 1990,/works/OL25080012W,/authors/OL3496431A/Susan_Vesey,/images/icons/avatar_book-sm.png,Publish Date September 1990|Publisher  Lion Publishing Corporation|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
All about God,Lois Rock,juvenile_literature,First published in 2004,/works/OL25080011W,/authors/OL5201894A/Lois_Rock,/images/icons/avatar_book-sm.png,Publish Date 2004|Publisher  Lion Hudson PLC|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Trees,Alan Mitchell,juvenile_literature,First published in 2004,/works/OL25078979W,/authors/OL2621692A/Alan_Mitchell,/images/icons/avatar_book-sm.png,Publish Date 2004|Publisher  Pavilion Books|Language English|Pages 80,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
La Glace,Douglas Bender,juvenile_literature,First published in 2021,/works/OL25003546W,/authors/OL9210610A/Douglas_Bender,//covers.openlibrary.org/b/olid/OL33237000M-M.jpg,"Publish Date Jul 01, 2021|Publisher  Crabtree Roots - Les Racines|Pages 16",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The boy who fell from the sky,Lucy Coats,juvenile_literature,First published in 2005,/works/OL24991089W?edition=ia%3Aboywhofellfromsk0000coat,/authors/OL30934A/Lucy_Coats,//covers.openlibrary.org/b/olid/OL8926641M-M.jpg,"Publish Date April 21, 2005|Publisher  Orion Children's Books (an Imprint of The Orion Publishing Group Ltd )|Pages 176",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The heroes,Charles Kingsley,juvenile_literature,First published in 1855,/works/OL24955196W?edition=ia%3Aheroesorgreekfai00king_0,/authors/OL5989856A/Charles_Kingsley,//covers.openlibrary.org/b/olid/OL33172731M-M.jpg,Publish Date 1855|Publisher  Nelson|Language English|Pages 279,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Earth and the Role of Water,Shirley Duke,juvenile_literature,First published in 2012,/works/OL25037543W,/authors/OL7310096A/Shirley_Duke,//covers.openlibrary.org/b/olid/OL33290800M-M.jpg,"Publish Date Aug 01, 2012|Publisher  Rourke Educational Media|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Games for Kids on Horseback,Gabriele Kärcher,juvenile_literature,First published in 2014,/works/OL25037988W,/authors/OL3168515A/Gabriele_Kärcher,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Trafalgar Square Books|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sand Tiger Sharks,Grace Hansen,juvenile_literature,First published in 2015,/works/OL24939445W,/authors/OL7413907A/Grace_Hansen,//covers.openlibrary.org/b/olid/OL33150635M-M.jpg,"Publish Date Dec 15, 2015|Publisher  Abdo Kids,              ABDO Publishing Company|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Outdoor gardening,Canadian 4-H Foundation,juvenile_literature,First published in 1970,/works/OL24973557W?edition=ia%3Aoutdoorgardening00cana,/authors/OL9410191A/Canadian_4-H_Foundation,//covers.openlibrary.org/b/olid/OL33198408M-M.jpg,"Publish Date 1970|Publisher  4-H and Junior Forest Warden Branch, Alberta Dept. of Culture, Youth and Recreation|Language English|Pages 68",This edition doesn't have a description yet. Can you add one?,2 Want to read|0 Currently reading|0 Have read
I am a monkey!,,juvenile_literature,First published in 2014,/works/OL25070473W?edition=ia%3Aiammonkey0000unse,,//covers.openlibrary.org/b/olid/OL33335923M-M.jpg,Publish Date 2014|Publisher  Miles Kelly|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Trade it,Hannah Gerrard,juvenile_literature,First published in 2006,/works/OL24912112W?edition=ia%3Atradeit0000gerr,/authors/OL9393440A/Hannah_Gerrard,//covers.openlibrary.org/b/olid/OL33114050M-M.jpg,"Publish Date 2006|Publisher  Scholastic, Inc.|Language English|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Hindu Experience,Mel Thompson,juvenile_literature,First published in 2000,/works/OL25080713W,/authors/OL592952A/Mel_Thompson,//covers.openlibrary.org/b/olid/OL10631036M-M.jpg,"Publish Date June 30, 2000|Publisher  Hodder Murray|Language English|Pages 64",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
How Things Work,Chris Oxlade,juvenile_literature,First published in 2002,/works/OL25080116W,/authors/OL19896A/Chris_Oxlade,/images/icons/avatar_book-sm.png,Publish Date 2002|Publisher  Pavilion Books|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The romance of King Arthur and his knights of the Round Table,"Malory, Thomas Sir",juvenile_literature,First published in 1917,/works/OL24981550W?edition=ia%3Aromanceofkingart01malo,/authors/OL9412625A/Malory_Thomas_Sir,//covers.openlibrary.org/b/olid/OL33208886M-M.jpg,Publish Date 1917|Publisher  Macmillan and Co.|Language English|Pages 509,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Grandma Moses,V. T. Dacquino,juvenile_literature,First published in 2002,/works/OL24893200W?edition=ia%3Agrandmamoses0000dacq,/authors/OL1461686A/V._T._Dacquino,//covers.openlibrary.org/b/olid/OL33088558M-M.jpg,Publish Date 2002|Publisher  Benchmark Education Co.|Language English|Pages 16,An introduction to the life and work of the twentieth-century American painter known as Grandma Moses.   Read more Read less,0 Want to read|0 Currently reading|0 Have read
"Non-Verbal Reasoning, Age 10-12",Alison Primrose,juvenile_literature,First published in 2016,/works/OL25167825W,/authors/OL3254387A/Alison_Primrose,//covers.openlibrary.org/b/olid/OL33509272M-M.jpg,Publish Date 2016|Publisher  Hodder Education Group|Language English|Pages 64,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Girlfriend Life Hacks,Girlfriend Magazine,juvenile_literature,First published in 2016,/works/OL25167829W,/authors/OL9499192A/Girlfriend_Magazine,/images/icons/avatar_book-sm.png,"Publish Date 2016|Publisher  Little, Brown Book Group Limited|Language English|Pages 208",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Can I Tell You about Being Jewish?,Howard Cooper,juvenile_literature,First published in 2019,/works/OL25229035W,/authors/OL5307015A/Howard_Cooper,/images/icons/avatar_book-sm.png,"Publish Date 2019|Publisher  Kingsley Publishers, Jessica|Language English|Pages 88",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Make Your Own Washi Tape Stickers,Editors of Klutz,juvenile_literature,First published in 2014,/works/OL25155639W,/authors/OL3066245A/Editors_of_Klutz,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Klutz|Language English|Pages 44,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
50 Things to Do Before You Are 11 3/4,Jane Eastoe,juvenile_literature,First published in 2013,/works/OL25155270W,/authors/OL3348048A/Jane_Eastoe,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Pavilion Books|Language English|Pages 96,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Pygmy Goats,Alix Wood,juvenile_literature,First published in 2017,/works/OL25302578W,/authors/OL7060049A/Alix_Wood,//covers.openlibrary.org/b/olid/OL33885784M-M.jpg,"Publish Date Jan 01, 2017|Publisher  Windmill Books|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Brazil,Anita Ganeri,juvenile_literature,First published in 2014,/works/OL25169722W,/authors/OL18809A/Anita_Ganeri,/images/icons/avatar_book-sm.png,Publish Date 2014|Publisher  Raintree Publishers|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Primer Libro de los Santos,Lorenzo G. Lovasik,juvenile_literature,First published in 1986,/works/OL25357014W,/authors/OL2914250A/Lorenzo_G._Lovasik,/images/icons/avatar_book-sm.png,Publish Date 1986|Publisher  Catholic Book Publishing Corporation|Language Spanish|Pages 96,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
In the Chicken Coop,Patricia M. Stockland,juvenile_literature,First published in 2013,/works/OL25356430W,/authors/OL1388661A/Patricia_M._Stockland,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Magic Wagon|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
In the Cattle Yard,Patricia M. Stockland,juvenile_literature,First published in 2013,/works/OL25356434W,/authors/OL1388661A/Patricia_M._Stockland,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Magic Wagon|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
"Classroom Interactivity CD-ROM for Herren's Exploring Agriscience, 4th",Ray V. Herren,juvenile_literature,First published in 2010,/works/OL25356203W,/authors/OL229422A/Ray_V._Herren,/images/icons/avatar_book-sm.png,Publish Date 2010|Publisher  Delmar Cengage Learning|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Clucky Chickens,Colleen Dolphin,juvenile_literature,First published in 2010,/works/OL25356566W,/authors/OL3927760A/Colleen_Dolphin,/images/icons/avatar_book-sm.png,Publish Date 2010|Publisher  ABDO Publishing Company|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Super Sheep,Colleen Dolphin,juvenile_literature,First published in 2010,/works/OL25356568W,/authors/OL3927760A/Colleen_Dolphin,/images/icons/avatar_book-sm.png,Publish Date 2010|Publisher  ABDO Publishing Company|Language English|Pages 24,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Christmas Unpacked,Alison Mitchell,juvenile_literature,First published in 2004,/works/OL25356548W,/authors/OL981097A/Alison_Mitchell,/images/icons/avatar_book-sm.png,"Publish Date 2004|Publisher  Good Book Company, The|Language English|Pages 41",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
The Sun,Grace Hansen,juvenile_literature,First published in 2017,/works/OL25312944W,/authors/OL7413907A/Grace_Hansen,//covers.openlibrary.org/b/olid/OL33900038M-M.jpg,"Publish Date Sep 01, 2017|Publisher  Abdo Kids Jumbo,              Abdo Kids,              ABDO Publishing Company|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Multiplication and Division Bumper Book,Collins UK,juvenile_literature,First published in 2017,/works/OL25195413W,/authors/OL2622466A/Collins_UK,//covers.openlibrary.org/b/olid/OL33582451M-M.jpg,Publish Date 2017|Publisher  HarperCollins Publishers Limited|Language English|Pages 64,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Baby Panda Chews Bamboo,Ben Richmond,juvenile_literature,First published in 2018,/works/OL25211793W,/authors/OL1426991A/Ben_Richmond,/images/icons/avatar_book-sm.png,"Publish Date 2018|Publisher  Sterling Publishing Co., Inc.|Language English|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Trucks,David Jefferis,juvenile_literature,First published in 2001,/works/OL25097134W,/authors/OL237976A/David_Jefferis,/images/icons/avatar_book-sm.png,Publish Date 2001|Publisher  Pavilion Books|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Time,Peter Patilla,juvenile_literature,First published in 2000,/works/OL25097133W,/authors/OL20331A/Peter_Patilla,//covers.openlibrary.org/b/olid/OL9833172M-M.jpg,"Publish Date May 19, 2000|Publisher  Belitha Press Ltd|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Pattern,Kim Taylor,juvenile_literature,First published in 2005,/works/OL25097182W,/authors/OL5117789A/Kim_Taylor,/images/icons/avatar_book-sm.png,Publish Date 2005|Publisher  Pavilion Books|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Water,Kim Taylor,juvenile_literature,First published in 2003,/works/OL25097130W,/authors/OL5117789A/Kim_Taylor,/images/icons/avatar_book-sm.png,Publish Date 2003|Publisher  Pavilion Books|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Under a Stone and Other Rocky Places,Sally Morgan,juvenile_literature,First published in 2006,/works/OL25097275W,/authors/OL6880135A/Sally_Morgan,/images/icons/avatar_book-sm.png,Publish Date 2006|Publisher  Pavilion Books|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Science Year 6,Sue Hunter,juvenile_literature,First published in 2015,/works/OL25173998W,/authors/OL8247686A/Sue_Hunter,/images/icons/avatar_book-sm.png,Publish Date 2015|Publisher  Hodder Education Group|Language English|Pages 152,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Animals at Night,Rachel Bladon,juvenile_literature,First published in 2016,/works/OL25175309W,/authors/OL2790729A/Rachel_Bladon,/images/icons/avatar_book-sm.png,Publish Date 2016|Publisher  Oxford University Press|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Letts 11+ Success - 11+ Comprehension Results Booster : for the CEM Tests,Collins UK,juvenile_literature,First published in 2016,/works/OL25175329W,/authors/OL2622466A/Collins_UK,/images/icons/avatar_book-sm.png,Publish Date 2016|Publisher  HarperCollins Publishers Limited|Language English|Pages 80,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Ten Commandments for Children,Lois Rock,juvenile_literature,First published in 1999,/works/OL25076506W?edition=ia%3Atencommandmentsf0000rock,/authors/OL5201894A/Lois_Rock,//covers.openlibrary.org/b/olid/OL33342492M-M.jpg,Publish Date 1999|Publisher  Lion Hudson PLC|Language English|Pages 25,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Life-Size Reptiles,Hannah Wilson,juvenile_literature,First published in 2007,/works/OL25088502W,/authors/OL2953226A/Hannah_Wilson,/images/icons/avatar_book-sm.png,Publish Date 2007|Publisher  Pavilion Books|Language English|Pages 48,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Shark!,Robin Brown,juvenile_literature,First published in 1983,/works/OL25087823W,/authors/OL1307924A/Robin_Brown,/images/icons/avatar_book-sm.png,"Publish Date 1983|Publisher  Little, Brown Book Group Limited|Language English|Pages 223",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Children Just Like Me : A School Like Mine,DK Publishing,juvenile_literature,First published in 2016,/works/OL25109043W,/authors/OL2655350A/DK_Publishing,//covers.openlibrary.org/b/olid/OL33387599M-M.jpg,"Publish Date Sep 06, 2016|Publisher  DK Children|Pages 80",This edition doesn't have a description yet. Can you add one?,1 Want to read|0 Currently reading|0 Have read
Pom-Pom Puppies,Editors of Klutz,juvenile_literature,First published in 2013,/works/OL25142488W,/authors/OL3066245A/Editors_of_Klutz,/images/icons/avatar_book-sm.png,Publish Date 2013|Publisher  Klutz|Language English|Pages 56,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
True or False Animal Cards,National Geographic Kids,juvenile_literature,First published in 2011,/works/OL25121463W,/authors/OL2783065A/National_Geographic_Kids,/images/icons/avatar_book-sm.png,Publish Date 2011|Publisher  National Geographic Society|Language English|Pages 44,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Pony Play Games and Puzzles,Patrick Merrell,juvenile_literature,First published in 2008,/works/OL25098423W,/authors/OL49527A/Patrick_Merrell,//covers.openlibrary.org/b/olid/OL12557264M-M.jpg,"Publish Date June 1, 2008|Publisher  Storey Publishing, LLC|Language English|Pages 144",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Animals,Diana Fisher,juvenile_literature,First published in 2005,/works/OL25098408W,/authors/OL3041590A/Diana_Fisher,//covers.openlibrary.org/b/olid/OL8613747M-M.jpg,"Publish Date January 1, 2005|Publisher  Walter Foster|Language English|Pages 40",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Labo Hockey,Shar Levine,juvenile_literature,First published in 2012,/works/OL25067720W,/authors/OL6280324A/Shar_Levine,/images/icons/avatar_book-sm.png,"Publish Date 2012|Publisher  Scholastic Canada, Limited|Language French|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Tout Sur les Légumes,Victoria Parker,juvenile_literature,First published in 2010,/works/OL25067245W,/authors/OL546153A/Victoria_Parker,/images/icons/avatar_book-sm.png,"Publish Date 2010|Publisher  Scholastic, Incorporated|Language French|Pages 24",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Labo Sous Zéro,Shar Levine,juvenile_literature,First published in 2011,/works/OL25067625W,/authors/OL6280324A/Shar_Levine,/images/icons/avatar_book-sm.png,"Publish Date 2011|Publisher  Scholastic Canada, Limited|Language French|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Cómo Funcionan los Juguetes,Lisa Greathouse,juvenile_literature,First published in 2010,/works/OL25067273W,/authors/OL7304572A/Lisa_Greathouse,/images/icons/avatar_book-sm.png,"Publish Date 2010|Publisher  Teacher Created Materials, Incorporated|Language Spanish|Pages 32",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Story of the Cross,Mary Joslin,juvenile_literature,First published in 2006,/works/OL25077592W,/authors/OL20611A/Mary_Joslin,//covers.openlibrary.org/b/olid/OL7957254M-M.jpg,"Publish Date October 1, 2006|Publisher  Lion UK|Language English|Pages 48",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Easter Activity Book,Susan Vesey,juvenile_literature,First published in 1993,/works/OL25077599W,/authors/OL3496431A/Susan_Vesey,/images/icons/avatar_book-sm.png,Publish Date February 1993|Publisher  Chariot Victor Pub|Language English|Pages 32,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Close Reading with Paired Texts Level 1,Lori Oczkus,juvenile_literature,First published in 2015,/works/OL25176171W,/authors/OL7325851A/Lori_Oczkus,/images/icons/avatar_book-sm.png,"Publish Date 2015|Publisher  Teacher Created Materials, Incorporated|Language English|Pages 128",This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Investigating Science,Stephen Comiskey,juvenile_literature,First published in 2016,/works/OL25164330W,/authors/OL9497638A/Stephen_Comiskey,/images/icons/avatar_book-sm.png,Publish Date 2016|Publisher  M.H. Gill & Co. U. C.|Language English|Pages 488,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Sudoku Brain Bafflers,Free Spirit Publishing,juvenile_literature,First published in 2009,/works/OL26778762W,/authors/OL3303113A/Free_Spirit_Publishing,/images/icons/avatar_book-sm.png,Publish Date 2009|Publisher  Free Spirit Publishing Inc.|Language English,This edition doesn't have a description yet. Can you add one?,0 Want to read|0 Currently reading|0 Have read
Magnetism,"Woodruff, John.",juvenile_literature,First published in 1998,/works/OL2687453W?edition=ia%3Amagnetism00wood,/authors/OL392548A/Woodruff_John.,//covers.openlibrary.org/b/olid/OL678293M-M.jpg,Publish Date 1998|Publisher  Raintree Steck-Vaughn|Language English|Pages 48,Introduces the basic concept of magnetism through simple experiments that can be performed at home.   Read more Read less,2 Want to read|0 Currently reading|0 Have read
