id,freq,name
nm0752876,1,Thomas Jay Ryan
nm0059431,2,Jay Baruchel
nm0565133,1,Francis X. McCarthy
nm0001633,1,Annie Potts
nm0000685,1,Jon Voight
nm2890541,1,Josh Helman
nm2016172,1,Sofía Espinosa
nm0579155,2,Sergio Mendizábal
nm0000314,2,Charles Bronson
nm0000983,2,Albert Brooks
nm0846480,1,Cary-Hiroyuki Tagawa
nm0000992,1,Billie Burke
nm8664806,1,Anmol Charan
nm0740535,2,Stephen Root
nm1421814,1,Suriya
nm0330139,1,Deni Gordon
nm0586568,1,Mads Mikkelsen
nm0125653,1,Ezra Buzzington
nm0005251,2,Carrie-Anne Moss
nm0278125,1,John Finn
nm0700422,1,William Pullen
nm0830740,1,Nigel Stock
nm0533692,1,Barton MacLane
nm0000531,2,Frances McDormand
nm0335171,1,Elisabeth Granli
nm0000751,1,Suzy Amis
nm8337482,1,Maggie Nixon
nm0000763,1,Dana Andrews
nm11314493,1,Woo Go-na
nm0446404,1,George Kelly
nm0001003,1,Simon Callow
nm0375609,1,Brigitte Helm
nm0000952,1,Hart Bochner
nm0626221,1,Tommaso Neri
nm2491885,1,Eun-yeong Kim
nm0002663,1,Diane Ladd
nm0312764,1,Veriano Ginesi
nm1179105,1,Alexandre Rodrigues
nm0931324,1,Michael Kenneth Williams
nm0151104,1,Spencer Chan
nm0249602,1,William Edmunds
nm0000568,4,Frank Oz
nm3770662,1,Carla Medina
nm0430817,1,Sharman Joshi
nm4723068,1,Ali Fattahi
nm0251646,1,Paul Eiding
nm10201626,1,Cedra Izzam
nm0025595,1,Isabel Analla
nm0866055,1,James Tolkan
nm0612322,1,Robert Mulligan
nm0000596,1,Jonathan Pryce
nm0086262,1,Isla Blair
nm0000741,2,Tim Allen
nm0363857,1,Frank Harper
nm0052333,1,Kanu Bannerjee
nm0219336,1,Barry Dennen
nm0849100,1,Yûko Tanaka
nm0875630,1,William Tubbs
nm0293099,1,Bert Freed
nm12329615,1,Kazumi Nozaki
nm0768566,1,Kyû Sazanka
nm0020632,1,John Edward Allen
nm11432328,1,Kim Jin Hyung
nm0065307,1,William Beck
nm0094036,3,Rudy Bond
nm0313447,1,Heinrich George
nm0397608,1,Sidney Howard
nm0594959,1,Serge Moati
nm0000906,1,Annette Bening
nm0516972,1,Gary Lockwood
nm0297578,1,Patrick Fugit
nm0825519,1,John Stein
nm0741627,1,Reginald Rose
nm0026930,1,John Anderson
nm3588709,1,Mitsuko Ishida
nm0662981,1,Michael Parks
nm0335275,1,Beth Grant
nm4903282,1,Tyler Kimball
nm0501665,1,Roberta Lena
nm0781700,1,José Sefami
nm0568988,1,Nicholas McGaughey
nm0001235,1,William Forsythe
nm0596520,1,Gerald R. Molen
nm0000697,10,Billy Wilder
nm1483939,1,Marcus Chait
nm0066724,1,William Begg
nm0619330,1,Yuriy Nagibin
nm0701408,1,Aleksandr Pyatkov
nm0144087,1,Kent Cassella
nm0153750,1,Duane Chase
nm0773946,1,Michael Schneider
nm0950267,1,Henny Youngman
nm0128906,1,James M. Cain
nm0232817,1,Robert Donner
nm0090796,1,Martin Boddey
nm0903189,1,Hertha von Walther
nm0607694,1,Fulvio Morsella
nm0568959,1,Tim McGarry
nm0286025,1,Carl Foreman
nm0460795,1,Andrew Knight
nm1322404,1,Byun Hee-Bong
nm0629933,1,William Nicholson
nm1404223,1,Luis Otávio
nm0000485,4,Fritz Lang
nm0060845,1,Barbara Bates
nm0807580,1,C. Aubrey Smith
nm0068209,1,Fred Bell
nm0790164,1,Konstantin Shayne
nm0752686,1,Madge Ryan
nm0343857,1,Sylvester Groth
nm0579663,1,Adolphe Menjou
nm0403346,1,Georg Hurdalek
nm0006535,1,Doug Hutchison
nm0477810,1,Juliane Köhler
nm0753716,1,Albert Rémy
nm0001991,2,Leo G. Carroll
nm0769137,1,Jack Scardino
nm1463981,2,Cagan Irmak
nm0797746,1,Joseph Sikora
nm0181300,1,Rita Cortese
nm0559922,1,Al Matthews
nm0677944,1,Alistair Petrie
nm0112560,1,Gunnel Broström
nm0902376,2,Thea von Harbou
nm6087055,1,Atsuo Omote
nm0570230,1,Kathryn McGuire
nm0000358,2,Daniel Day-Lewis
nm0005323,1,Paula Poundstone
nm0001315,1,Marcia Gay Harden
nm0202501,1,Richard Davalos
nm0473228,1,Hardy Krüger
nm2124742,1,Stephen P. Lindsey
nm0439307,1,Babak Karimi
nm0886870,1,Peter van Eyck
nm1796730,1,Xolani Mali
nm0633947,1,Ulrich Noethen
nm1045739,1,Max Kasch
nm0005154,1,Lucy Liu
nm0181922,1,Tony Cosmo
nm0073053,1,Leonardo Benvenuti
nm0001497,1,Tobey Maguire
nm2029107,1,Julius Callahan
nm6210353,1,Stanislav Marin
nm0371088,1,John Michael Hayes
nm0620206,3,Nobuo Nakamura
nm0001120,1,Vittorio De Sica
nm10201625,1,Kawsar Al Haddad
nm0144710,1,Richard S. Castellano
nm9273822,1,Adam Hugill
nm0789001,1,Anthony Sharp
nm0883609,1,Luis Valdez
nm0084761,1,Björn Bjelfvenstam
nm1195119,1,Kim Min-hee
nm0360165,1,Peter Hanly
nm0549280,1,Hugh Marlowe
nm0000955,2,Ward Bond
nm1800416,1,Seung-shin Lee
nm0118227,1,Sidney Buchman
nm6210357,1,G. Polunin
nm3199538,1,Josefine Gråbøl
nm0000895,1,Barbara Bel Geddes
nm0172172,1,Bob Collins
nm0328751,1,Caroline Goodall
nm0606658,2,John Morris
nm0318821,1,Aidan Gillen
nm1587175,1,Mona Singh
nm1862960,1,Chris Jackson
nm11991298,1,Nina Evdokimova
nm2553988,1,Pip Carter
nm0000494,1,Robert Sean Leonard
nm0252230,1,Chiwetel Ejiofor
nm1328749,1,Justin Mader
nm0768005,1,Yasuko Sawaguchi
nm5147838,1,Andy Le
nm0652663,1,Patton Oswalt
nm0897640,1,Mónica Villa
nm0520164,1,Perry Lopez
nm0901024,1,Torsten Voges
nm0959003,1,Stefan Zweig
nm0865918,2,Éric Toledano
nm0001251,1,Peter Gallagher
nm2020015,1,Ege Tanman
nm0749263,5,Mark Ruffalo
nm0218556,1,Julia Fletcher
nm0089217,4,Orlando Bloom
nm0184309,1,Daniel Couturier
nm0091286,2,Earl Boen
nm0559472,1,Norio Matsui
nm0125379,1,Haymon Maria Buttinger
nm1312575,1,Olivia Wilde
nm0515254,1,Jay Livingston
nm0000583,2,Wolfgang Petersen
nm7918162,1,Chelsey Goldsmith
nm0384908,1,Wendy Hiller
nm0587060,1,Ben Miles
nm0046564,1,Ross Bagdasarian
nm0496866,1,Bernard Lee
nm4554786,1,Emma Henry
nm0526199,1,Kátia Lund
nm0000513,2,William H. Macy
nm0141953,1,T.K. Carter
nm0012447,1,Lillian Adrian
nm1978402,1,Ha Jung-woo
nm0814280,2,Song Kang-ho
nm0372217,1,Anthony Heald
nm0777230,1,George 'Red' Schwartz
nm0690691,1,Erich Ponto
nm0782132,1,Pierre Segui
nm0134774,1,Mickey Cantwell
nm0000812,2,Roger Avary
nm0576127,1,Ralph Meeker
nm1517976,1,Chris Pine
nm0914612,1,Emma Watson
nm0001321,2,Richard Harris
nm0778992,1,Cynthia Dale Scott
nm0343371,1,Gene Gross
nm0826039,1,Jake Steinfeld
nm0400223,1,Neal Huff
nm6210356,1,Vladimir Khlestov
nm0148755,1,Saturno Cerra
nm0540595,1,Peter Maloney
nm0555404,1,María Marull
nm0236628,1,Héctor Drachtman
nm0384494,1,Marianna Hill
nm0000076,2,François Truffaut
nm0275286,3,David S. Goyer
nm0000619,2,Tim Roth
nm0827307,1,Bob Stephenson
nm0943487,1,Martin Wuttke
nm0342029,1,Frank Grillo
nm0452009,1,Leleti Khumalo
nm0744834,1,Eli Roth
nm0794002,1,Yoshiko Shinohara
nm0311155,1,Michael V. Gazzo
nm0559581,1,Tatsuo Matsumura
nm0615306,1,Tom Murray
nm0632757,1,Kô Nishimura
nm0913418,1,Dan Washington
nm0001385,3,Eric Idle
nm1325300,1,Seo-hie Ko
nm0000012,1,Bette Davis
nm4552893,1,Thomas Solivérès
nm0316701,1,Mary Gibbs
nm3559559,1,Rao Ramesh
nm0000514,2,Michael Madsen
nm6588867,1,Anthony Ramos
nm3189957,1,Anurag Arora
nm7621669,1,Suhani Bhatnagar
nm0000979,1,Wilford Brimley
nm0757064,1,S.Z. Sakall
nm0936537,3,William Wisher
nm0313308,1,Georg John
nm0743768,1,Ricco Ross
nm0297054,1,Gustav Fröhlich
nm0226376,1,Max Dietze
nm0838412,1,Frank Sully
nm0001556,1,David Morse
nm0477553,1,Machiko Kyô
nm2871847,1,Stockton Taylor
nm0428086,1,Freddie Jones
nm0662562,1,Anthony Ray Parker
nm0526090,1,Selene Luna
nm0411790,1,Shigesato Itoi
nm9005319,1,Sydney Brower
nm0370729,1,Dennis Hayden
nm0000075,1,Spencer Tracy
nm0570615,1,John McIntire
nm0000537,1,Steve McQueen
nm0450181,1,Ken Kesey
nm0004916,1,Conchata Ferrell
nm0462895,1,David Koepp
nm5580026,1,Rampada Das
nm0657874,1,Eugene Pallette
nm0000054,2,Marilyn Monroe
nm0881279,6,Lee Unkrich
nm0107808,1,Carl Bressler
nm0108436,1,Dominique Briand
nm0486538,1,Noel Langley
nm0926235,1,James Whitmore
nm0591450,1,Rob Minkoff
nm0371660,1,Dennis Haysbert
nm3860305,1,Lola Kirke
nm0644314,1,Grégoire Oestermann
nm0616729,1,Harry Myers
nm0778737,2,Charles Scorsese
nm0075321,1,Christian Berkel
nm0000466,2,Jean-Pierre Jeunet
nm1244760,2,Amole Gupte
nm0003586,1,Theo Lingen
nm3453283,2,Dan Kwan
nm0006969,1,Elizabeth Banks
nm0738918,2,Lou Romano
nm0368689,1,Leila Hatami
nm0388076,1,John Hodge
nm0829189,1,Avril Stewart
nm0005113,1,Eriq La Salle
nm0801737,1,Upton Sinclair
nm0665874,1,John Patrick
nm0467566,1,Yoshio Kosugi
nm0625729,1,Sandy Nelson
nm0225944,1,August Diehl
nm0790064,2,Joan Shawlee
nm0001526,1,Patrick McGoohan
nm0315933,1,Alice Ghostley
nm6850008,1,Carlos Alberto Vavassori
nm0904967,1,Luna Lauren Velez
nm0267812,1,Vera Farmiga
nm0945222,1,Isuzu Yamada
nm0001673,1,Jason Robards
nm0111401,1,William Bronder
nm0620235,1,Tadashi Nakamura
nm8958189,1,Adnan Kundi
nm3237775,1,Mackenzie Foy
nm0270625,1,JJ Feild
nm0338746,1,Ellen Greene
nm0662223,1,Eleanor Parker
nm0778734,1,Catherine Scorsese
nm0000285,1,Alec Baldwin
nm0840339,1,Juana Sutton
nm4715538,1,Sohibanoo Zolqadr
nm7621668,1,Zaira Wasim
nm0879895,1,César Vea
nm6639989,1,Danny Ramirez
nm0341737,1,Rachel Griffiths
nm0006471,1,Elsa Lanchester
nm0731271,1,Jonathan Roberts
nm0307311,1,Louis Garfinkle
nm0691555,1,Nils Poppe
nm0494922,1,Zoe Leader
nm0714114,1,Jim Reardon
nm0000614,2,Alan Rickman
nm0386405,1,Masashi Hirose
nm0153366,1,Jordan Charney
nm0098734,1,Sam Bottoms
nm0441353,1,Haruko Katô
nm0026364,1,Anthony Anderson
nm1064968,1,Frances Cochran
nm0272401,1,Craig Ferguson
nm0004170,2,Bob Kane
nm0166359,2,David Clennon
nm0000195,2,Bill Murray
nm0005052,1,Michael Jeter
nm0141275,1,Kit Carson
nm0405033,1,Alex Hyde-White
nm1480106,1,Jason Fitch
nm1310525,1,Sun-kyun Lee
nm3629365,1,Arnet Amos
nm0773350,1,Angel Schmiedt
nm0000148,7,Harrison Ford
nm11027103,1,Rocco Luna
nm0001164,1,Charles Durning
nm0793881,1,Kaneto Shindô
nm0764710,1,Fereshte Sarabandi
nm0153182,1,Ian Charleson
nm0538984,1,Fred Malatesta
nm0501802,1,Nancy Lenehan
nm0001852,1,Treat Williams
nm0095795,1,Roger Booth
nm0001656,1,Donna Reed
nm0386750,1,Eijirô Hisaita
nm0242882,1,Max Martini
nm0129640,1,Sonny Caldinez
nm0643887,1,Miki Odagiri
nm0277595,1,Budd Fine
nm0413168,3,Hugh Jackman
nm0889540,2,Norma Varden
nm0803689,1,Per Sjöstrand
nm0451898,1,Elias Khoury
nm4715520,1,Mohammad Ebrahimian
nm0415412,1,Nafise Jafar-Mohammadi
nm0898634,3,Frank Vincent
nm1369550,1,No-shik Park
nm0318429,1,David Giler
nm0354916,1,Grace Hayle
nm1481829,1,Jack McMullen
nm1775091,1,Danai Gurira
nm0574320,1,Stuart McQuarrie
nm0254178,3,Adam Elliot
nm0429495,1,Sue Jones-Davies
nm0406836,1,Masato Ide
nm2474864,1,Jake McLaughlin
nm0000925,1,Steven Berkoff
nm4834815,1,Monica Barbaro
nm0255573,1,Michael Elphick
nm0086706,1,Robert Blake
nm0007961,1,Dorothy Abbott
nm0083280,1,Paul Birch
nm0019221,1,Phillip Alford
nm0919256,2,Norbert Weisser
nm0008609,1,Johnny Aber
nm0320227,1,José Luis Gioia
nm0307531,1,Jeff Garlin
nm0165721,1,Judy Clayton
nm0001507,1,Cheech Marin
nm0758364,1,Jorge Salinas
nm0800339,1,Phillipe Simon
nm0352835,1,Brahim Hadjadj
nm7553003,1,Lee Jeong-eun
nm0853138,1,Samuel A. Taylor
nm0068633,1,Vinny Vella
nm0117412,1,Hugh Keays-Byrne
nm0087861,1,William Peter Blatty
nm0217301,1,Charlie Dell
nm0990547,1,Daniel Mays
nm0149807,1,M.R.B. Chakrabandhu
nm0000846,1,Ian Bannen
nm0051479,1,Firdous Bamji
nm0000368,1,Laura Dern
nm0363938,1,Rand Harper
nm0001663,2,Paul Reiser
nm0099087,1,Bouchon
nm0452128,1,Guy Kibbee
nm0000374,1,Brad Dourif
nm0246306,1,Werner Daehn
nm0001520,1,Christopher McDonald
nm0768488,1,Alexei Sayle
nm0001047,2,Michael Cimino
nm0776114,1,Tom Schulman
nm0896109,1,Henry Victor
nm0000172,2,Harvey Keitel
nm2325851,1,Randal Edwards
nm1064118,1,Georges Arnaud
nm0011038,1,Jane Adams
nm0136988,1,Leonard Carey
nm0004920,1,Frances Fisher
nm0769118,1,Sandro Scarchilli
nm1880422,1,Il-han Oo
nm0803370,2,Frank Sivero
nm0006669,2,William Sadler
nm10201648,1,Abdo Abdo
nm1238855,1,Germán Servidio
nm0678014,1,Peter Savage
nm0000080,5,Orson Welles
nm2264184,1,Elissa Knight
nm0846548,1,Saïd Taghmaoui
nm0734441,1,Robert Rodat
nm0131209,1,Roberto Camardiel
nm0808844,1,Josie Smith
nm1735048,1,Tuba Büyüküstün
nm0010958,1,Ernie Adams
nm0564589,2,Frances Lee McCain
nm0000154,3,Mel Gibson
nm0402011,1,Michael Conner Humphreys
nm2159926,1,Jake Johnson
nm0000277,3,Richard Attenborough
nm0001079,2,Scatman Crothers
nm1250355,1,Edward LeSaint
nm0687971,1,Les Podewell
nm0718835,1,George Relph
nm0454418,1,Alan King
nm1569092,1,Mukund Bhatt
nm0803225,1,Mabutho 'Kid' Sithole
nm0542706,1,Danny Mann
nm0777754,1,Kurt Schweickhardt
nm0000578,1,Anthony Perkins
nm0633792,1,Kôgo Noda
nm0557848,1,Gina Mastrogiacomo
nm0159039,1,Felix Chong
nm3423667,1,Elie Docter
nm0276211,1,Christopher John Fields
nm0271902,1,Keith Fennell
nm0614107,1,Bill Murphy
nm0336475,1,Billy Gray
nm0290581,1,Larry Franco
nm0001354,1,Ciarán Hinds
nm0611127,1,Marianne Muellerleile
nm0353796,1,Garrick Hagon
nm0619923,2,Olivier Nakache
nm4917623,1,Jake Picking
nm0391197,1,John Hollis
nm0341279,1,Laurence Griffin
nm0945312,1,Akemi Yamaguchi
nm0180984,1,Kevin Corrigan
nm0001371,1,Tom Hulce
nm0057969,1,Dave Barry
nm0496441,1,Erwin Leder
nm0000033,6,Alfred Hitchcock
nm0192276,1,Copper Cunningham
nm0001625,1,Amanda Plummer
nm0629498,1,Phoebe Nicholls
nm8621196,1,Min-chae Yoo
nm2465744,1,Aliash Tepina
nm0574360,1,Ron McQueen
nm0490708,1,Liubomiras Laucevicius
nm4961013,1,Erin Gerasimovich
nm0201178,1,Christopher Darga
nm0000056,2,Paul Newman
nm0609477,1,Bess Motta
nm13081194,1,Jayarao
nm0085038,3,Gunnar Björnstrand
nm0529463,1,Eusebio Lázaro
nm0000602,1,Robert Redford
nm2142336,1,Riley Keough
nm0796117,2,M. Night Shyamalan
nm0199787,2,Henry Daniell
nm0576345,1,John Megna
nm1036181,1,Mike Vogel
nm0755974,1,Jonathan Sagall
nm0007214,2,Frank Albertson
nm0726492,1,Ron Rifkin
nm8803193,1,Teddy Blum
nm0000729,2,Casey Affleck
nm0092290,1,Curt Bois
nm11319553,1,Majd Nabil Alhalabi
nm1829293,1,Michiko Yamamoto
nm0808401,1,Hal Smith
nm0061830,1,Hans-Uwe Bauer
nm0001125,2,Benicio Del Toro
nm7415871,1,Noah Jupe
nm3223622,1,Sandy McMaster
nm0143223,1,John Case
nm0004122,1,Robert Bolt
nm0045803,1,Margaret Bacon
nm1212331,1,Dennis Lehane
nm0141885,1,Richard Carter
nm0266029,1,Maria Falconetti
nm0051257,1,Kirk Baltz
nm0362815,1,Lumsden Hare
nm0000034,3,William Holden
nm0517589,1,John Logan
nm0778831,1,Andrew Scott
nm0000152,1,Richard Gere
nm0533323,1,J.C. MacKenzie
nm0017690,1,Matthew Aldrich
nm0099375,1,Abdel-Moulah Boujdouni
nm0386808,1,Betsy Ann Hisle
nm0000199,4,Al Pacino
nm4186255,1,Nick Lehane
nm1179683,1,Douglas Silva
nm0914018,1,Willard Waterman
nm3220990,1,Sanjay Dadhich
nm2374829,1,Omar Doom
nm0531808,3,Kelly Macdonald
nm0095960,1,Andrew Borba
nm0328640,1,Bruce Gooch
nm0385585,1,Nandu Hinds
nm1706767,2,Jonah Hill
nm0002369,2,John Williams
nm1321655,2,Christopher Markus
nm0311343,1,Malgorzata Gebel
nm0441545,1,Keiichirô Katsumoto
nm0771869,1,Rudolf Schündler
nm0421332,1,Ashley Jensen
nm0059215,1,Mischa Barton
nm0874159,1,Daniel Truhitte
nm0001795,1,Jonathan Taylor Thomas
nm0081499,1,Gerhard Bienert
nm0641314,1,Paige O'Hara
nm0013306,1,Ed Agresti
nm0171829,3,Kenneth Colley
nm0502229,1,Leib Lensky
nm0525281,1,James Lugton
nm0037393,1,Jack Arrow
nm0191906,2,Jim Cummings
nm0481115,1,Nellina Laganà
nm0838058,1,Erica Sullivan
nm0933330,1,Dooley Wilson
nm0924636,1,De'voreaux White
nm0852676,1,Jud Taylor
nm0876562,1,Karl Tunberg
nm1508029,1,Jeffrie Lane
nm0001158,1,Keir Dullea
nm5908110,1,John Angelo
nm0641244,1,David O'Hara
nm1360441,1,Sayaka Ôhara
nm0001290,1,Richard E. Grant
nm0725543,3,Don Rickles
nm0571344,1,Chris McKenna
nm0132637,1,Ken Hudson Campbell
nm5506034,1,Sasha Hutchings
nm0613872,1,Ana Ofelia Murguía
nm0441399,3,Takeshi Katô
nm1779499,1,Mi Mi Lee
nm0005346,1,Tara Reid
nm5623883,1,Phillipa Soo
nm0167243,1,Véra Clouzot
nm0913872,1,Takashi Watanabe
nm0000309,1,David Bowie
nm0710829,1,Anthony Rapp
nm6210359,1,M. Tetov
nm4250814,1,Narayana Cabral
nm0161980,1,Jude Ciccolella
nm1645313,1,Christopher Lowell
nm0000842,3,Martin Balsam
nm0164437,1,Robin Sanders Clark
nm0561158,2,Claire Maurier
nm0127559,1,Boyd Cabeen
nm11319558,1,Mohamad Abdellatif
nm0001358,1,Hal Holbrook
nm0001038,1,Josh Charles
nm0113548,1,Everett Brown
nm0839326,1,Daniel Sunjata
nm0001415,1,Elia Kazan
nm0689177,1,Joel Polis
nm0590123,1,Mort Mills
nm2973712,1,Jordan Nagai
nm0005499,1,Lily Tomlin
nm0368007,1,Gustav Hasford
nm0629374,1,Eileen Nicholas
nm0469552,1,Jeffrey Kramer
nm0068382,1,Marshall Bell
nm0000456,1,Holly Hunter
nm0666901,1,Lee Paul
nm0000150,1,Michael J. Fox
nm11319536,1,Legamett Alamou
nm0268488,1,Amir Farrokh Hashemian
nm1954240,1,Teresa Palmer
nm0586227,1,Tatsuya Mihashi
nm0094770,1,Gérard Bonn
nm3886028,1,Angourie Rice
nm0227759,1,Peter Dinklage
nm0851071,1,Jun Tatara
nm0011741,1,Wesley Addy
nm0347797,1,Sean Gullette
nm2180792,1,Collette Wolfe
nm2344099,1,Troels Thorsen
nm0011744,1,Ade
nm7159554,1,Dante Pereira-Olson
nm0759757,2,Aldo Sambrell
nm0001072,2,Joseph Cotten
nm0906618,1,Malcolm Waite
nm0594381,1,Kuniko Miyake
nm1145983,1,B.J. Novak
nm3514429,1,San Kim
nm0823563,1,Mike Starr
nm0001741,1,Bryan Singer
nm0043743,1,Debbon Ayer
nm1725469,2,Florian Zeller
nm1221166,1,N. Lisichenok
nm4443845,1,Kasia Stelmach
nm1367246,1,Kang Hye-jeong
nm0397398,1,John Howard
nm0853299,1,Vaughn Taylor
nm0440913,3,Mathieu Kassovitz
nm0605280,1,Mitsuhiro Môri
nm0941138,1,Edgar Allan Woolf
nm1538452,1,Sergeant Bukowski
nm7206816,1,Ishika Gagneja
nm0001426,3,Ben Kingsley
nm0022821,1,Elena Altieri
nm0548010,1,Howard Marion-Crawford
nm0000105,1,Adrienne Barbeau
nm1594385,1,Jae-eung Lee
nm0001702,1,Roy Scheider
nm0588241,1,Dick Miller
nm0702541,1,Hanno Pöschl
nm0081275,1,Leo Bieber
nm0065874,1,Andy Beckwith
nm0000592,3,Pete Postlethwaite
nm2937122,1,Adrian Molina
nm0855039,1,David Tennant
nm0568823,1,Sharon McFarlane
nm9682528,1,Seth Hurwitz
nm6476224,1,So-dam Park
nm0035867,1,R.L. Armstrong
nm0242988,1,Don Dunphy
nm0192368,1,Kendall Cunningham
nm0061402,1,Giulio Battiferri
nm4841157,1,Hamed Najem
nm0301274,1,Neil Gaiman
nm3907328,1,Blake Friedman
nm0771414,1,Martin Starr
nm0060988,1,Michael Bates
nm0248600,1,Andrea Eckert
nm3432684,1,Emily Ricks Hahn
nm4297889,1,Ali-Asghar Shahbazi
nm0097647,2,Danny Borzage
nm0386246,2,Rajkumar Hirani
nm0006487,2,Jim Sheridan
nm1735332,1,Özge Özberk
nm0579991,1,Heather Menzies-Urich
nm0628704,1,Jinpachi Nezu
nm1717985,1,Olivier Lafont
nm0000284,1,Adam Baldwin
nm0610820,1,David Mucci
nm0850190,1,Giovanni Tarallo
nm0778533,1,Nellie Sciutto
nm0248291,1,Maude Eburne
nm0818055,1,Octavia Spencer
nm0044073,1,Lubna Azabal
nm0384916,1,John Hillerman
nm0347039,1,Robert Guillaume
nm0000445,1,Dan Hedaya
nm0090124,1,Bruce Boa
nm2438307,1,Dileep Rao
nm0935817,1,Philip Winter
nm0703501,2,Godfrey Quigley
nm0569680,2,Mickie McGowan
nm0002108,1,Gloria Grahame
nm0020162,1,Michael Alldredge
nm0655589,1,Alyque Padamsee
nm0383022,1,Noriko Hidaka
nm0001626,3,Christopher Plummer
nm0942390,1,Florence Wright
nm0027572,2,Wes Anderson
nm0005264,1,Elise Neal
nm0687270,1,Joey Plewa
nm0384060,2,Bernard Hill
nm0001372,2,Bonnie Hunt
nm0202575,1,Claire Davenport
nm0111954,1,Dean R. Brooks
nm0906464,1,Harald Waiglein
nm0594523,1,Yoshiko Miyazaki
nm0897845,1,Soledad Villamil
nm0383261,1,Chieko Higashiyama
nm0455088,2,Morgana King
nm3399212,1,Shawn Law
nm0000129,1,Tom Cruise
nm0134493,1,Giorgio Cantarini
nm0581014,1,Serge Merlin
nm0574335,1,Butterfly McQueen
nm0623189,1,Tom Nawn
nm0456124,1,Bruno Kirby
nm0010928,1,Dorothy Adams
nm0767340,1,Martin Savage
nm0954754,1,Alexander Zemeckis
nm0002057,1,Richard Edson
nm0473583,1,Christiane Kubrick
nm3072916,1,Ian Sherman
nm10450447,1,Romulus Stoicescu
nm0049346,1,Patrick Baladi
nm0048652,4,Kenny Baker
nm0885098,1,Alida Valli
nm0956310,1,Jerry Ziesmer
nm0686857,1,Edward Platt
nm0198610,1,Andrée Damant
nm1479650,1,Vipin Sharma
nm0568672,1,Davenia McFadden
nm2132667,1,M.S. Bhaskar
nm0000365,3,Julie Delpy
nm0001657,1,Oliver Reed
nm0000307,2,Helena Bonham Carter
nm0991810,2,Mahershala Ali
nm0001527,1,Elizabeth McGovern
nm0029962,1,Álex Angulo
nm0123409,1,Benny Burt
nm0411964,1,Zeljko Ivanek
nm0179819,1,Wendell Corey
nm0001116,1,Warwick Davis
nm0051846,1,Runki Banerjee
nm0304351,1,Roma Ganguli
nm0488917,1,Thomas Bo Larsen
nm0715197,1,Manning Redwood
nm0031370,1,Eduardo Antonio Garcia
nm0268380,2,Peter Farrelly
nm0000051,1,James Mason
nm0000422,2,John Goodman
nm0267650,1,Jim Farley
nm0007210,1,Saul Rubinek
nm6003176,1,Dickie Gravois
nm0393222,3,James Hong
nm0005172,1,Norm MacDonald
nm0079273,2,Paul Bettany
nm0864150,1,Tip Tipping
nm8941213,1,Gavin Lyle Foley
nm0217817,1,Albert Delpy
nm0687189,1,Suzanne Pleshette
nm0238494,1,Emma Druetti
nm0131572,1,Elspeth Cameron
nm0495363,1,Huggy Leaver
nm0313570,1,Peter George
nm0000581,2,Joseph L. Mankiewicz
nm0727300,1,Shane Rimmer
nm0001967,1,Peter Boyle
nm0000232,1,Sharon Stone
nm3918035,1,Zendaya
nm0640334,2,Gavin O'Connor
nm1591496,1,Mike Colter
nm0001392,3,Peter Jackson
nm0019145,1,Lidia Alfonsi
nm0292819,1,Tara Frederick
nm0136794,1,Lianella Carell
nm0001850,2,Billy Dee Williams
nm0856842,1,William Makepeace Thackeray
nm1957308,1,V. Jayaprakash
nm0397171,1,Bryce Dallas Howard
nm1070961,1,Frank Barnes
nm0847054,1,Hitoshi Takagi
nm0000510,1,Andie MacDowell
nm0529147,1,Rob Lyons
nm0880521,1,Liv Ullmann
nm0000905,3,Roberto Benigni
nm0614677,1,Rosemary Murphy
nm1035034,1,Claude Anderson
nm0110480,1,Peter Brocco
nm1010540,1,Terence Winter
nm0000275,1,Rosanna Arquette
nm0000160,4,Ethan Hawke
nm0000616,1,Eric Roberts
nm0913531,1,Sharon Washington
nm0462637,1,Kenji Kodama
nm0402974,1,Morgan Hunter
nm0537089,1,John Mahon
nm0002091,1,Michael Gambon
nm0801193,1,Russell Simpson
nm2430511,1,Edwin R. Habacon
nm0842770,1,Tilda Swinton
nm0000469,3,James Earl Jones
nm0903110,1,Friedrich von Thun
nm0378814,1,Laurence Herder
nm0245145,1,Wayne Duvall
nm0538259,1,Rachel Majorowski
nm0580436,1,Matt Mercier
nm0263143,1,Ray Evans
nm0498278,3,Stan Lee
nm0001285,1,Elliott Gould
nm0780557,1,Frank Seals Jr.
nm4377526,1,Daveed Diggs
nm0146146,1,Reg E. Cathey
nm0611932,1,Peter Mullan
nm1033941,1,William Bell
nm2395586,1,Christopher Mintz-Plasse
nm0045784,1,Irving Bacon
nm0309693,1,Mark Gatiss
nm2057405,1,Nobuaki Minegishi
nm0000631,3,Ridley Scott
nm7014801,1,Mieko Harada
nm1046097,1,Rachel McAdams
nm1517134,1,Jin-Seo Yoon
nm0002005,1,Agatha Christie
nm0000261,1,Karen Allen
nm0218562,1,Milan Demjanenko
nm0129295,1,Niketa Calame-Harris
nm4778840,1,Philippe Pozzo di Borgo
nm0080755,1,Oreste Biancoli
nm0028764,1,Mark Andrews
nm1416431,1,Wajdi Mouawad
nm0957983,1,Mario Zorrilla
nm0417055,1,Joyce Jameson
nm0000437,2,Woody Harrelson
nm1753318,1,Nello Appodia
nm0369696,1,Ilavarasu
