id,name
nm0005052,Michael Jeter
nm0141275,Kit Carson
nm0405033,Alex Hyde-White
nm1480106,Jason Fitch
nm1310525,Sun-kyun Lee
nm3629365,Arnet Amos
nm0773350,Angel Schmiedt
nm0000148,Harrison Ford
nm11027103,Rocco Luna
nm0001164,Charles Durning
nm0793881,Kaneto Shindô
nm0764710,Fereshte Sarabandi
nm0153182,Ian Charleson
nm0538984,Fred Malatesta
nm0501802,Nancy Lenehan
nm0001852,Treat Williams
nm0095795,Roger Booth
nm0001656,Donna Reed
nm0386750,Eijirô Hisaita
nm0242882,Max Martini
nm0129640,Sonny Caldinez
nm0643887,Miki Odagiri
nm0277595,Budd Fine
nm0413168,Hugh Jackman
nm0889540,Norma Varden
nm0803689,Per Sjöstrand
nm0451898,Elias Khoury
nm4715520,Mohammad Ebrahimian
nm0415412,Nafise Jafar-Mohammadi
nm0898634,Frank Vincent
nm1369550,No-shik Park
nm0318429,David Giler
nm0354916,Grace Hayle
nm1481829,Jack McMullen
nm1775091,Danai Gurira
nm0574320,Stuart McQuarrie
nm0254178,Adam Elliot
nm0429495,Sue Jones-Davies
nm0406836,Masato Ide
nm2474864,Jake McLaughlin
nm0000925,Steven Berkoff
nm4834815,Monica Barbaro
nm0255573,Michael Elphick
nm0086706,Robert Blake
nm0007961,Dorothy Abbott
nm0083280,Paul Birch
nm0019221,Phillip Alford
nm0919256,Norbert Weisser
nm0008609,Johnny Aber
nm0320227,José Luis Gioia
nm0307531,Jeff Garlin
nm0165721,Judy Clayton
nm0001507,Cheech Marin
nm0758364,Jorge Salinas
nm0800339,Phillipe Simon
nm0352835,Brahim Hadjadj
nm7553003,Lee Jeong-eun
nm0853138,Samuel A. Taylor
nm0068633,Vinny Vella
nm0117412,Hugh Keays-Byrne
nm0087861,William Peter Blatty
nm0217301,Charlie Dell
nm0990547,Daniel Mays
nm0149807,M.R.B. Chakrabandhu
nm0000846,Ian Bannen
nm0051479,Firdous Bamji
nm0000368,Laura Dern
nm0363938,Rand Harper
nm0001663,Paul Reiser
nm0099087,Bouchon
nm0452128,Guy Kibbee
nm0000374,Brad Dourif
nm0246306,Werner Daehn
nm0001520,Christopher McDonald
nm0768488,Alexei Sayle
nm0001047,Michael Cimino
nm0776114,Tom Schulman
nm0896109,Henry Victor
nm0000172,Harvey Keitel
nm2325851,Randal Edwards
nm1064118,Georges Arnaud
nm0011038,Jane Adams
nm0136988,Leonard Carey
nm0004920,Frances Fisher
nm0769118,Sandro Scarchilli
nm1880422,Il-han Oo
nm0803370,Frank Sivero
nm0006669,William Sadler
nm10201648,Abdo Abdo
nm1238855,Germán Servidio
nm0678014,Peter Savage
nm0000080,Orson Welles
nm2264184,Elissa Knight
nm0846548,Saïd Taghmaoui
nm0734441,Robert Rodat
nm0131209,Roberto Camardiel
nm0808844,Josie Smith
nm1735048,Tuba Büyüküstün
nm0010958,Ernie Adams
nm0564589,Frances Lee McCain
nm0000154,Mel Gibson
nm0402011,Michael Conner Humphreys
nm2159926,Jake Johnson
nm0000277,Richard Attenborough
nm0001079,Scatman Crothers
nm1250355,Edward LeSaint
nm0687971,Les Podewell
nm0718835,George Relph
nm0454418,Alan King
nm1569092,Mukund Bhatt
nm0803225,Mabutho 'Kid' Sithole
nm0542706,Danny Mann
nm0777754,Kurt Schweickhardt
nm0000578,Anthony Perkins
nm0633792,Kôgo Noda
nm0557848,Gina Mastrogiacomo
nm0159039,Felix Chong
nm3423667,Elie Docter
nm0276211,Christopher John Fields
nm0271902,Keith Fennell
nm0614107,Bill Murphy
nm0336475,Billy Gray
nm0290581,Larry Franco
nm0001354,Ciarán Hinds
nm0611127,Marianne Muellerleile
nm0353796,Garrick Hagon
nm0619923,Olivier Nakache
nm4917623,Jake Picking
nm0391197,John Hollis
nm0341279,Laurence Griffin
nm0945312,Akemi Yamaguchi
nm0180984,Kevin Corrigan
nm0001371,Tom Hulce
nm0057969,Dave Barry
nm0496441,Erwin Leder
nm0000033,Alfred Hitchcock
nm0192276,Copper Cunningham
nm0001625,Amanda Plummer
nm0629498,Phoebe Nicholls
nm8621196,Min-chae Yoo
nm2465744,Aliash Tepina
nm0574360,Ron McQueen
nm0490708,Liubomiras Laucevicius
nm4961013,Erin Gerasimovich
nm0201178,Christopher Darga
nm0000056,Paul Newman
nm0609477,Bess Motta
nm13081194,Jayarao
nm0085038,Gunnar Björnstrand
nm0529463,Eusebio Lázaro
nm0000602,Robert Redford
nm2142336,Riley Keough
nm0796117,M. Night Shyamalan
nm0199787,Henry Daniell
nm0576345,John Megna
nm1036181,Mike Vogel
nm0755974,Jonathan Sagall
nm0007214,Frank Albertson
nm0726492,Ron Rifkin
nm8803193,Teddy Blum
nm0000729,Casey Affleck
nm0092290,Curt Bois
nm11319553,Majd Nabil Alhalabi
nm1829293,Michiko Yamamoto
nm0808401,Hal Smith
nm0061830,Hans-Uwe Bauer
nm0001125,Benicio Del Toro
nm7415871,Noah Jupe
nm3223622,Sandy McMaster
nm0143223,John Case
nm0004122,Robert Bolt
nm0045803,Margaret Bacon
nm1212331,Dennis Lehane
nm0141885,Richard Carter
nm0266029,Maria Falconetti
nm0051257,Kirk Baltz
nm0362815,Lumsden Hare
nm0000034,William Holden
nm0517589,John Logan
nm0778831,Andrew Scott
nm0000152,Richard Gere
nm0533323,J.C. MacKenzie
nm0017690,Matthew Aldrich
nm0099375,Abdel-Moulah Boujdouni
nm0386808,Betsy Ann Hisle
nm0000199,Al Pacino
nm4186255,Nick Lehane
nm1179683,Douglas Silva
nm0914018,Willard Waterman
nm3220990,Sanjay Dadhich
nm2374829,Omar Doom
nm0531808,Kelly Macdonald
nm0095960,Andrew Borba
nm0328640,Bruce Gooch
nm0385585,Nandu Hinds
nm1706767,Jonah Hill
nm0002369,John Williams
nm1321655,Christopher Markus
nm0311343,Malgorzata Gebel
nm0441545,Keiichirô Katsumoto
nm0771869,Rudolf Schündler
nm0421332,Ashley Jensen
nm0059215,Mischa Barton
nm0874159,Daniel Truhitte
nm0001795,Jonathan Taylor Thomas
nm0081499,Gerhard Bienert
nm0641314,Paige O'Hara
nm0013306,Ed Agresti
nm0171829,Kenneth Colley
nm0502229,Leib Lensky
nm0525281,James Lugton
nm0037393,Jack Arrow
nm0191906,Jim Cummings
nm0481115,Nellina Laganà
nm0838058,Erica Sullivan
nm0933330,Dooley Wilson
nm0924636,De'voreaux White
nm0852676,Jud Taylor
nm0876562,Karl Tunberg
nm1508029,Jeffrie Lane
nm0001158,Keir Dullea
nm5908110,John Angelo
nm0641244,David O'Hara
nm1360441,Sayaka Ôhara
nm0001290,Richard E. Grant
nm0725543,Don Rickles
nm0571344,Chris McKenna
nm0132637,Ken Hudson Campbell
nm5506034,Sasha Hutchings
nm0613872,Ana Ofelia Murguía
nm0441399,Takeshi Katô
nm1779499,Mi Mi Lee
nm0005346,Tara Reid
nm5623883,Phillipa Soo
nm0167243,Véra Clouzot
nm0913872,Takashi Watanabe
nm0000309,David Bowie
nm0710829,Anthony Rapp
nm6210359,M. Tetov
nm4250814,Narayana Cabral
nm0161980,Jude Ciccolella
nm1645313,Christopher Lowell
nm0000842,Martin Balsam
nm0164437,Robin Sanders Clark
nm0561158,Claire Maurier
nm0127559,Boyd Cabeen
nm11319558,Mohamad Abdellatif
nm0001358,Hal Holbrook
nm0001038,Josh Charles
nm0113548,Everett Brown
nm0839326,Daniel Sunjata
nm0001415,Elia Kazan
nm0689177,Joel Polis
nm0590123,Mort Mills
nm2973712,Jordan Nagai
nm0005499,Lily Tomlin
nm0368007,Gustav Hasford
nm0629374,Eileen Nicholas
nm0469552,Jeffrey Kramer
nm0068382,Marshall Bell
nm0000456,Holly Hunter
nm0666901,Lee Paul
nm0000150,Michael J. Fox
nm11319536,Legamett Alamou
nm0268488,Amir Farrokh Hashemian
nm1954240,Teresa Palmer
nm0586227,Tatsuya Mihashi
nm0094770,Gérard Bonn
nm3886028,Angourie Rice
nm0227759,Peter Dinklage
nm0851071,Jun Tatara
nm0011741,Wesley Addy
nm0347797,Sean Gullette
nm2180792,Collette Wolfe
nm2344099,Troels Thorsen
nm0011744,Ade
nm7159554,Dante Pereira-Olson
nm0759757,Aldo Sambrell
nm0001072,Joseph Cotten
nm0906618,Malcolm Waite
nm0594381,Kuniko Miyake
nm1145983,B.J. Novak
nm3514429,San Kim
nm0823563,Mike Starr
nm0001741,Bryan Singer
nm0043743,Debbon Ayer
nm1725469,Florian Zeller
nm1221166,N. Lisichenok
nm4443845,Kasia Stelmach
nm1367246,Kang Hye-jeong
nm0397398,John Howard
nm0853299,Vaughn Taylor
nm0440913,Mathieu Kassovitz
nm0605280,Mitsuhiro Môri
nm0941138,Edgar Allan Woolf
nm1538452,Sergeant Bukowski
nm7206816,Ishika Gagneja
nm0001426,Ben Kingsley
nm0022821,Elena Altieri
nm0548010,Howard Marion-Crawford
nm0000105,Adrienne Barbeau
nm1594385,Jae-eung Lee
nm0001702,Roy Scheider
nm0588241,Dick Miller
nm0702541,Hanno Pöschl
nm0081275,Leo Bieber
nm0065874,Andy Beckwith
nm0000592,Pete Postlethwaite
nm2937122,Adrian Molina
nm0855039,David Tennant
nm0568823,Sharon McFarlane
nm9682528,Seth Hurwitz
nm6476224,So-dam Park
nm0035867,R.L. Armstrong
nm0242988,Don Dunphy
nm0192368,Kendall Cunningham
nm0061402,Giulio Battiferri
nm4841157,Hamed Najem
nm0301274,Neil Gaiman
nm3907328,Blake Friedman
nm0771414,Martin Starr
nm0060988,Michael Bates
nm0248600,Andrea Eckert
nm3432684,Emily Ricks Hahn
nm4297889,Ali-Asghar Shahbazi
nm0097647,Danny Borzage
nm0386246,Rajkumar Hirani
nm0006487,Jim Sheridan
nm1735332,Özge Özberk
nm0579991,Heather Menzies-Urich
nm0628704,Jinpachi Nezu
nm1717985,Olivier Lafont
nm0000284,Adam Baldwin
nm0610820,David Mucci
nm0850190,Giovanni Tarallo
nm0778533,Nellie Sciutto
nm0248291,Maude Eburne
nm0818055,Octavia Spencer
nm0044073,Lubna Azabal
nm0384916,John Hillerman
nm0347039,Robert Guillaume
nm0000445,Dan Hedaya
nm0090124,Bruce Boa
nm2438307,Dileep Rao
nm0935817,Philip Winter
nm0703501,Godfrey Quigley
nm0569680,Mickie McGowan
nm0002108,Gloria Grahame
nm0020162,Michael Alldredge
nm0655589,Alyque Padamsee
nm0383022,Noriko Hidaka
nm0001626,Christopher Plummer
nm0942390,Florence Wright
nm0027572,Wes Anderson
nm0005264,Elise Neal
nm0687270,Joey Plewa
nm0384060,Bernard Hill
nm0001372,Bonnie Hunt
nm0202575,Claire Davenport
nm0111954,Dean R. Brooks
nm0906464,Harald Waiglein
nm0594523,Yoshiko Miyazaki
nm0897845,Soledad Villamil
nm0383261,Chieko Higashiyama
nm0455088,Morgana King
nm3399212,Shawn Law
nm0000129,Tom Cruise
nm0134493,Giorgio Cantarini
nm0581014,Serge Merlin
nm0574335,Butterfly McQueen
nm0623189,Tom Nawn
nm0456124,Bruno Kirby
nm0010928,Dorothy Adams
nm0767340,Martin Savage
nm0954754,Alexander Zemeckis
nm0002057,Richard Edson
nm0473583,Christiane Kubrick
nm3072916,Ian Sherman
nm10450447,Romulus Stoicescu
nm0049346,Patrick Baladi
nm0048652,Kenny Baker
nm0885098,Alida Valli
nm0956310,Jerry Ziesmer
nm0686857,Edward Platt
nm0198610,Andrée Damant
nm1479650,Vipin Sharma
nm0568672,Davenia McFadden
nm2132667,M.S. Bhaskar
nm0000365,Julie Delpy
nm0001657,Oliver Reed
nm0000307,Helena Bonham Carter
nm0991810,Mahershala Ali
nm0001527,Elizabeth McGovern
nm0029962,Álex Angulo
nm0123409,Benny Burt
nm0411964,Zeljko Ivanek
nm0179819,Wendell Corey
nm0001116,Warwick Davis
nm0051846,Runki Banerjee
nm0304351,Roma Ganguli
nm0488917,Thomas Bo Larsen
nm0715197,Manning Redwood
nm0031370,Eduardo Antonio Garcia
nm0268380,Peter Farrelly
nm0000051,James Mason
nm0000422,John Goodman
nm0267650,Jim Farley
nm0007210,Saul Rubinek
nm6003176,Dickie Gravois
nm0393222,James Hong
nm0005172,Norm MacDonald
nm0079273,Paul Bettany
nm0864150,Tip Tipping
nm8941213,Gavin Lyle Foley
nm0217817,Albert Delpy
nm0687189,Suzanne Pleshette
nm0238494,Emma Druetti
nm0131572,Elspeth Cameron
nm0495363,Huggy Leaver
nm0313570,Peter George
nm0000581,Joseph L. Mankiewicz
nm0727300,Shane Rimmer
nm0001967,Peter Boyle
nm0000232,Sharon Stone
nm3918035,Zendaya
nm0640334,Gavin O'Connor
nm1591496,Mike Colter
nm0001392,Peter Jackson
nm0019145,Lidia Alfonsi
nm0292819,Tara Frederick
nm0136794,Lianella Carell
nm0001850,Billy Dee Williams
nm0856842,William Makepeace Thackeray
nm1957308,V. Jayaprakash
nm0397171,Bryce Dallas Howard
nm1070961,Frank Barnes
nm0847054,Hitoshi Takagi
nm0000510,Andie MacDowell
nm0529147,Rob Lyons
nm0880521,Liv Ullmann
nm0000905,Roberto Benigni
nm0614677,Rosemary Murphy
nm1035034,Claude Anderson
nm0110480,Peter Brocco
nm1010540,Terence Winter
nm0000275,Rosanna Arquette
nm0000160,Ethan Hawke
nm0000616,Eric Roberts
nm0913531,Sharon Washington
nm0462637,Kenji Kodama
nm0402974,Morgan Hunter
nm0537089,John Mahon
nm0002091,Michael Gambon
nm0801193,Russell Simpson
nm2430511,Edwin R. Habacon
nm0842770,Tilda Swinton
nm0000469,James Earl Jones
nm0903110,Friedrich von Thun
nm0378814,Laurence Herder
nm0245145,Wayne Duvall
nm0538259,Rachel Majorowski
nm0580436,Matt Mercier
nm0263143,Ray Evans
nm0498278,Stan Lee
nm0001285,Elliott Gould
nm0780557,Frank Seals Jr.
nm4377526,Daveed Diggs
nm0146146,Reg E. Cathey
nm0611932,Peter Mullan
nm1033941,William Bell
nm2395586,Christopher Mintz-Plasse
nm0045784,Irving Bacon
nm0309693,Mark Gatiss
nm2057405,Nobuaki Minegishi
nm0000631,Ridley Scott
nm7014801,Mieko Harada
nm1046097,Rachel McAdams
nm1517134,Jin-Seo Yoon
nm0002005,Agatha Christie
nm0000261,Karen Allen
nm0218562,Milan Demjanenko
nm0129295,Niketa Calame-Harris
nm4778840,Philippe Pozzo di Borgo
nm0080755,Oreste Biancoli
nm0028764,Mark Andrews
nm1416431,Wajdi Mouawad
nm0957983,Mario Zorrilla
nm0417055,Joyce Jameson
nm0000437,Woody Harrelson
nm1753318,Nello Appodia
nm0369696,Ilavarasu
nm0386472,Emile Hirsch
nm0311476,Martina Gedeck
nm0902184,Erik von Detten
nm0939626,Cynthia Wood
nm0913107,Paul Warriner
nm0085400,Lewis Black
nm0340806,Eddie Gribbon
nm0000719,F. Murray Abraham
nm0481618,Bert Lahr
nm0002134,Paul Henreid
nm0001590,Chazz Palminteri
nm0002030,George Cukor
nm0365661,Joan Harrison
nm2029684,Al Coronel
nm0000913,Robby Benson
nm0255278,James Ellroy
nm0090151,Jeffrey Boam
nm0574625,James McTeigue
nm0167760,Edmund Cobb
nm0350454,Maggie Gyllenhaal
nm1017951,Ato Essandoh
nm0050187,Arun Bali
nm0954076,Michal Zebrowski
nm0828941,Gerda Stevenson
nm0011490,James Adamson
nm0000230,Sylvester Stallone
nm0242459,Lesley Dunlop
nm0539518,Vasiliki Maliaros
nm0952516,Sara Zamani
nm0848533,Tetsurô Tanba
nm0853238,Tate Taylor
nm0143030,Antonio Casas
nm0131781,Jaime Camil
nm0280245,Glenn Fitzgerald
nm1495664,Jee-Yun Lee
nm0392529,Tim Holt
nm11314495,Hun-Kyung Lee
nm0373570,John Heffernan
nm0173372,Franco Columbu
nm0702798,John Qualen
nm0743217,Annie Louise Ross
nm0484737,Inge Landgut
nm0936404,Robert Wise
nm0045839,Walter Bacon
nm0480808,Sandra Ellis Lafferty
nm3585980,Henry Zebrowski
nm0704972,Diana Rabito
nm0000778,Alfonso Arau
nm12473278,Brian Rodger
nm0247611,Steve Eastin
nm0600657,Philip Moon
nm0319541,Jimmie Dale Gilmore
nm0751648,Joe Russo
nm0327944,Alejandro G. Iñárritu
nm0706567,Pablo Rago
nm0124930,Gerard Butler
nm2945392,Malinda McCollum
nm0573299,Kenneth McMillan
nm2827673,Dillon Freasier
nm0205626,Viola Davis
nm0648777,Takehiko Ono
nm0751625,Gianni Russo
nm1367681,Dal-su Oh
nm1858895,Rajgopal Iyer
nm0346270,Álvaro Guerrero
nm0588339,Frank Miller
nm0148043,Ara Celi
nm0606998,Wayne Morris
nm0136472,Cherrilene Cardinal
nm0743953,Kerry Rossall
nm1404145,Sam Kennard
nm0582019,Hannes Messemer
nm0855417,Akira Terao
nm0000194,Julianne Moore
nm0263393,Judith Evelyn
nm0285579,Corkey Ford
nm0667416,Rodolphe Pauly
nm0361823,Haya Harareet
nm0011366,Stanley Adams
nm0077587,John Berry
nm0578622,George Memmoli
nm0036500,Jessie Arnold
nm0636435,Akiyuki Nosaka
nm0277204,Jonathan Filley
nm0000836,Scott Bakula
nm0641197,George O'Hanlon
nm0864997,Stephen Tobolowsky
nm0571727,Kevin McKidd
nm0614926,Duane Murray
nm0178259,Melville Cooper
nm0215455,Ronnie Del Carmen
nm12214776,Ri-woo Kim
nm1732080,Doua Moua
nm1631599,Rita Bennett
nm0287931,Lewis R. Foster
nm0000060,Gregory Peck
nm6269780,Aparshakti Khurana
nm0000611,Ariana Richards
nm0587518,John Milius
nm0767847,John Savoca
nm0859921,Brian Thompson
nm0851302,Tsutomu Tatsumi
nm4078775,Paul Tinto
nm0350337,Kit Gwin
nm0535861,Patrick Magee
nm2855622,Taylor Geare
nm0839486,Ethan Suplee
nm0424516,Arch Johnson
nm0021875,Laura Almela
nm0712416,Louis Ravet
nm0572897,John McLiam
nm1941029,Seo-kyeong Jeong
nm0188949,Alison Crosbie
nm0781915,Paolo Seganti
nm0814533,Papillon Soo
nm0142875,Roger Casamajor
nm0416932,Sondra James
nm0920543,Irvine Welsh
nm4299072,Sarina Farhadi
nm0073765,Greg Berg
nm0117131,Jimmy Bryant
nm0001450,Angela Lansbury
nm0806002,Paul Sloan
nm0321294,Aldo Giuffrè
nm1482048,Javier Fernández-Peña
nm5481013,Kaito Ishikawa
nm0436164,Laeta Kalogridis
nm0044469,Jô Azumi
nm0036319,Nelly Arno
nm0000267,Julie Andrews
nm0117188,Michael Bryant
nm0779549,Martha Scott
nm0848470,Paul Tamarin
nm0472816,Jack Kruschen
nm0380282,Michael Herr
nm0001598,Robert Patrick
nm0347842,Leo Gullotta
nm0675490,Nehemiah Persoff
nm0355278,Albert Hall
nm0849638,Gordon Tanner
nm2573928,Kana Hanazawa
nm0001243,William Friedkin
nm0920148,Claudia Wells
nm0751174,Harold Russell
nm0001016,David Carradine
nm0206742,Charles Dayton
nm0949167,Yoo Ji-Tae
nm0587256,Vera Miles
nm0815649,Michael Sottile
nm0642522,Ed O'Ross
nm0000338,Francis Ford Coppola
nm0047450,Raymond Bailey
nm1273099,Erik Sommers
nm0824365,Trevor Steedman
nm0001221,Louise Fletcher
nm0000125,Sean Connery
nm0000450,Philip Seymour Hoffman
nm0571964,Ray McKinnon
nm0696093,Darrin Prescott
nm0799777,J.K. Simmons
nm0476989,Jytte Kvinesdal
nm1254515,Marcelo Frasca
nm0000304,Linda Blair
nm0815495,Arturo Soto Rangel
nm0835140,Claude Stroud
nm0026049,Rudolph Anders
nm1064352,Tracy Reed
nm0462030,Masaki Kobayashi
nm1514468,Nicolai Dahl Hamilton
nm1168510,Diana Wynne Jones
nm0000017,Marlene Dietrich
nm0918326,Hans Weingartner
nm5596593,Jaeden Bettencourt
nm0383091,Bokuzen Hidari
nm0443811,Marie Kean
nm0629272,Andrew Niccol
nm0896149,Renee Victor
nm0281359,Flea
nm0110667,Don Brockett
nm0203935,Rita Davies
nm1096480,Michael Elsworth
nm5244012,Cameron Zeigler
nm0642056,Robert O'Neil
nm0251014,Toshio Egi
nm0489837,Louise Lasser
nm0232592,Mike Donlin
nm0170225,Nicholas Colasanto
nm0281349,Lori Anne Flax
nm0000120,Jim Carrey
nm0016141,Carlos Alazraqui
nm0188871,Mackenzie Crook
nm5681967,Florence Lee
nm0585906,John Mighton
nm0757854,Theresa Saldana
nm2588606,Steve McQueen
nm2129662,Cristin Milioti
nm0058778,Benny Bartlett
nm5939164,Zazie Beetz
nm0413271,Anne Jackson
nm0146681,Cathy Cavadini
nm0252244,Anders Ek
nm0745247,Rodney Rothman
nm0092129,Roman Bohnen
nm0000641,Gary Sinise
nm0004051,Brian Cox
nm1041781,Greg Trzaskoma
nm3215397,Daniel Scheinert
nm0000859,Lionel Barrymore
nm1707797,Lucius Wyatt Cherokee
nm0045735,Georgia Backus
nm0000688,Sela Ward
nm10201627,Alaa Chouchnieh
nm0000668,Emma Thompson
nm0559890,Ulrich Matthes
nm0912478,H.B. Warner
nm0000438,Ed Harris
nm0836380,Ola Sturik
nm0000783,Dario Argento
nm2331222,David Lloyd
nm10860732,Yi-Seo Jung
nm0202602,Havis Davenport
nm0125793,Bo Byers
nm0862937,Lawrence Tierney
nm4297610,Kimia Hosseini
nm0334318,Stephen Graham
nm0941316,Jaimz Woolvett
nm2872133,Joseph Mussey
nm0868125,Angelica Page
nm0877185,Joe Turkel
nm0187724,Wendy Crewson
nm0340580,Harry Grey
nm0056391,Gil Baroni
nm0339428,Dabbs Greer
nm0808633,Jason Bose Smith
nm1569276,Chadwick Boseman
nm1224082,Boman Irani
nm0770039,Heidi Schanz
nm0000178,Diane Lane
nm5664956,Hailey Hermida
nm0001549,Rita Moreno
nm0825624,Sammy Stein
nm0939931,Peggy Wood
nm0082843,John Bindon
nm0330687,Joseph Gordon-Levitt
nm0470981,Thomas Kretschmann
nm0064725,Robert Beauvais
nm0881540,Kumeko Urabe
nm0603916,Darío Moreno
nm0721593,Anthony Reynolds
nm0768614,Leonardo Sbaraglia
nm2655195,Chip Love
nm0942863,Teresa Wright
nm0220635,Debi Derryberry
nm0881891,Gonzalo Uriarte
nm0797150,Casey Siemaszko
nm0704511,Beulah Quo
nm0540441,Jena Malone
nm0608012,Joe Morton
nm0258525,Philip G. Epstein
nm0126250,Michael Byrne
nm0219666,Reginald Denny
nm0001515,Joseph Mazzello
nm0475991,Kurti
nm1258797,Sarah Waters
nm0045681,Susan Backlinie
nm0710858,Larry Rapp
nm0790410,Michael Sheard
nm0583093,Emile Meyer
nm0713469,Julia Rayner
nm1071252,Alexander Gould
nm0847223,Isao Takahata
nm0348515,Damon Gupton
nm0000323,Michael Caine
nm0109300,John Briley
nm0552483,Jean Martin
nm1218281,Jon Watts
nm0422115,Bilge Jeschim
nm1410815,Asghar Farhadi
nm6210354,Vladimir Sergiyakov
nm0281107,Tommy Flanagan
nm0000442,Rutger Hauer
nm0854295,Ione M. Telech
nm0308882,Lorraine Gary
nm0762294,Billy Sands
nm0104964,Martin Brandt
nm1213504,Philip McGrade
nm0076751,Joachim Bernhard
nm2215717,Thayne Jasperson
nm0069934,Mohamed Ben Kassen
nm1297015,Emma Stone
nm0113000,Alonzo Brown
nm0534398,Bruce MacVittie
nm0027402,Sam Anderson
nm0143150,Salvatore Cascio
nm4723367,Hamid Dadju
nm0089162,Frederick Vroom
nm0372942,Ben Hecht
nm0914223,Myk Watford
nm0534259,Murdock MacQuarrie
nm0000115,Nicolas Cage
nm1005688,Jeffrey Zubernis
nm0000662,Kiefer Sutherland
nm0520488,Phil Lord
nm6328031,Shreyas Jain
nm0619870,Mohammad Amir Naji
nm0361458,Maud Hansson
nm0669254,Daniel Zacapa
nm3596017,Alejandro Abelenda
nm0516093,Norman Lloyd
nm3543826,Kathryn Stockett
nm0656929,Josh Pais
nm0378612,Percy Herbert
nm5058839,Gillian Flynn
nm0590055,John Mills
nm0766005,Will Sasso
nm0819320,Suanne Spoke
nm0546797,Mark Margolis
nm0773354,Nastassja Schmiedt
nm0000705,Robin Wright
nm0153738,Daveigh Chase
nm0123785,Ben Burtt
nm0127680,Christina Cabot
nm0454087,Isao Kimura
nm0621586,Sylvia Nasar
nm0000457,John Hurt
nm2971390,Girish Kulkarni
nm0036649,Thomas Arnold
nm0608601,Mark Moses
nm0324658,Walton Goggins
nm0935345,Kitty Winn
nm0129538,Paul Calderon
nm0622412,Mari Natsuki
nm0181288,Joe Cortese
nm3369388,Michael James Allen
nm0274684,Martin Ferrero
nm0475165,Jun Kunimura
nm0744436,Leonard Rossiter
nm0241121,Jean Dujardin
nm0000229,Steven Spielberg
nm3816117,Samad Farhang
nm0696468,Lorenzo Robledo
nm0001295,Graham Greene
nm0158626,John Cho
nm0412615,Shima Iwashita
nm0702841,Ke Huy Quan
nm0040012,Ali Astin
nm0001744,Tom Sizemore
nm0000136,Johnny Depp
nm0611889,Chris Mulkey
nm1082477,Omar Sy
nm0381035,Whit Hertford
nm0860385,Kevin Thompson
nm0789338,Nomi Sharron
nm0743159,Tom Rosqui
nm0495495,Madeleine Lebeau
nm0001801,Robert Towne
nm0075359,Xander Berkeley
nm0116515,Nando Bruno
nm6433151,Kendall Joy Hall
nm1212722,Benedict Cumberbatch
nm2496074,Jüri Lumiste
nm0296045,Ken Fritz
nm0175420,Jo Connor
nm0290117,Clive Francis
nm0719678,Callum Keith Rennie
nm0000006,Ingrid Bergman
nm0427964,Doug Jones
nm0385701,Patrick Hines
nm0086627,Larry J. Blake
nm0001715,George C. Scott
nm0000912,Jack Benny
nm2394794,Karen Gillan
nm1525639,Joséphine de Meaux
nm0603682,André Morell
nm0039483,Harry Asklund
nm0004266,Anne Hathaway
nm1312191,Shirô Saitô
nm0563417,Mike Mazurki
nm0001961,Ray Bolger
nm0434444,Hakeem Kae-Kazim
nm0326809,Minna Gombell
nm0416378,Clifton James
nm0001998,Cyd Charisse
nm0888937,Titos Vandis
nm0198132,Ricardo Dalmacci
nm0544064,Joe Mantell
nm0198078,Gilbert Dalleu
nm0065489,Konrad Becker
nm0528685,George Lynn
nm0000704,Elijah Wood
nm3663196,Ariana DeBose
nm0000547,Alfred Molina
nm0198526,Jacqueline Dalya
nm0004743,Gil Bellows
nm0608373,Maurice Moscovitch
nm0367176,Joshua Harto
nm0439785,Victoria Karnafel
nm0051808,Bibhutibhushan Bandyopadhyay
nm1800766,Lerato Mokgotho
nm5422703,Tamizh
nm0428923,Nathan Jones
nm0334076,Herschel Graham
nm0236519,Brian Doyle-Murray
nm4858403,Nobunaga Shimazaki
nm0001366,Leslie Howard
nm1010931,Monique Gabriela Curnen
nm0280900,Pat Flaherty
nm0000361,Brian De Palma
nm1256532,Jon Bernthal
nm0512502,Jörgen Lindström
nm12014594,Chae-soo Jang
nm0032216,Peter Appel
nm0504803,Al Lettieri
nm0477981,Diana Körner
nm0396558,Nicholas Hoult
nm0000027,Alec Guinness
nm0000576,Sean Penn
nm0237543,Hal Dresner
nm1372205,Tôru Takeuchi
nm0101603,Lombardo Boyar
nm0194201,John Cygan
nm11227848,Benjamin Adams
nm0333746,Robert Graf
nm0109175,Richard Bright
nm0215916,Barry Del Sherman
nm0218540,Carolyn DeMirjian
nm0001806,John Turturro
nm0795344,John Shrapnel
nm0224007,John DiMaggio
nm8174176,Roman Zeller
nm0249009,Steve Edelman
nm0005171,Angus Macfadyen
nm0682063,Jim Piddock
nm0003697,Florian Henckel von Donnersmarck
nm0344963,Herbert Grönemeyer
nm0000885,Ned Beatty
nm0005162,Robert Loggia
nm1275727,Calum Gittins
nm0001732,Cybill Shepherd
nm0643805,Uwe Ochsenknecht
nm2872058,Matthew Braden Stringer
nm0760151,Angus Sampson
nm0519281,Terence Longdon
nm0191858,Brian Cummings
nm0021081,Sue Allen
nm0337020,Jason Gray-Stanford
nm0031679,Cas Anvar
nm0117269,Paul Bryar
nm0253020,Dana Elcar
